fromNode,toNode,Confidence,InteractionType,Genes
xcb01230,xcb01100,111,Interact,"XC_0020; XC_0031; XC_0032; XC_0100; XC_0162; XC_0165; XC_0194; XC_0330; XC_0356; XC_0391; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_0623; XC_0662; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0882; XC_0889; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0978; XC_0979; XC_0982; XC_1103; XC_1252; XC_1253; XC_1255; XC_1268; XC_1269; XC_1356; XC_1372; XC_1404; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1587; XC_1701; XC_1768; XC_1770; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1879; XC_1880; XC_2326; XC_2329; XC_2349; XC_2351; XC_2364; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2386; XC_2388; XC_2389; XC_2493; XC_2531; XC_2643; XC_2644; XC_2645; XC_2665; XC_2724; XC_2725; XC_2760; XC_2851; XC_2854; XC_3213; XC_3224; XC_3268; XC_3287; XC_3313; XC_3358; XC_3380; XC_3400; XC_3471; XC_3488; XC_3544; XC_3635; XC_3636; XC_3655; XC_3676; XC_3854; XC_4015; XC_4041; XC_4173"
xcb01220,xcb01100,14,Interact,"XC_0154; XC_0366; XC_0368; XC_0379; XC_0380; XC_0381; XC_0382; XC_0383; XC_0553; XC_0686; XC_0775; XC_0953; XC_1702; XC_4205"
xcb00623,xcb00627,1,Interact,XC_0366
xcb00410,xcb01130,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00250,8,Interact,"XC_0031; XC_0032; XC_0194; XC_0800; XC_1768; XC_1770; XC_1871; XC_1876"
xcb01220,xcb01110,4,Interact,"XC_0553; XC_0686; XC_0775; XC_4205"
xcb00623,xcb00623,4,Interact,"XC_0366; XC_0539; XC_0540; XC_1552"
xcb00410,xcb01200,2,Interact,"XC_2975; XC_2981"
xcb01230,xcb00910,5,Interact,"XC_0031; XC_0032; XC_0194; XC_1768; XC_1770"
xcb01220,xcb00010,2,Interact,"XC_0686; XC_0775"
xcb00623,xcb00364,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00410,xcb01100,8,Interact,"XC_1759; XC_2445; XC_2466; XC_2467; XC_2975; XC_2981; XC_3421; XC_3954"
xcb01230,xcb01110,98,Interact,"XC_0031; XC_0032; XC_0100; XC_0162; XC_0330; XC_0356; XC_0391; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_0623; XC_0662; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0882; XC_0889; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0978; XC_0979; XC_0982; XC_1103; XC_1252; XC_1253; XC_1255; XC_1268; XC_1269; XC_1356; XC_1372; XC_1404; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1587; XC_1701; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1880; XC_2326; XC_2329; XC_2349; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2386; XC_2388; XC_2389; XC_2493; XC_2531; XC_2643; XC_2644; XC_2665; XC_2724; XC_2725; XC_2760; XC_3213; XC_3224; XC_3268; XC_3287; XC_3313; XC_3358; XC_3380; XC_3400; XC_3471; XC_3488; XC_3544; XC_3655; XC_3676; XC_3854; XC_4015; XC_4041; XC_4173"
xcb01220,xcb00030,2,Interact,"XC_0553; XC_4205"
xcb00643,xcb01120,6,Interact,"XC_0376; XC_0377; XC_0452; XC_3311; XC_3641; XC_3642"
xcb00410,xcb01110,5,Interact,"XC_2445; XC_2466; XC_2467; XC_2975; XC_3421"
xcb01230,xcb00010,10,Interact,"XC_0872; XC_0972; XC_0976; XC_0978; XC_0979; XC_1404; XC_1587; XC_2531; XC_3287; XC_3488"
xcb01220,xcb00053,2,Interact,"XC_0553; XC_4205"
xcb00643,xcb01100,3,Interact,"XC_0452; XC_3641; XC_3642"
xcb00410,xcb00010,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00030,8,Interact,"XC_0162; XC_0469; XC_0872; XC_0899; XC_0929; XC_0979; XC_3358; XC_3400"
xcb01220,xcb01220,15,Interact,"XC_0154; XC_0366; XC_0368; XC_0379; XC_0380; XC_0381; XC_0382; XC_0383; XC_0553; XC_0686; XC_0775; XC_0953; XC_1342; XC_1702; XC_4205"
xcb00643,xcb00360,1,Interact,XC_3311
xcb00410,xcb00620,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00051,4,Interact,"XC_0162; XC_0872; XC_0979; XC_1587"
xcb01220,xcb00362,7,Interact,"XC_0154; XC_0368; XC_0379; XC_0380; XC_0381; XC_0382; XC_0383"
xcb00643,xcb00380,1,Interact,XC_3311
xcb00410,xcb00053,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00620,2,Interact,"XC_0837; XC_0978"
xcb01220,xcb00622,2,Interact,"XC_0154; XC_0366"
xcb00643,xcb00650,2,Interact,"XC_0376; XC_0377"
xcb00410,xcb00362,1,Interact,XC_2975
xcb01230,xcb00360,5,Interact,"XC_0100; XC_0165; XC_0889; XC_2379; XC_2665"
xcb01220,xcb00360,2,Interact,"XC_0154; XC_1342"
xcb00643,xcb00627,1,Interact,XC_3311
xcb00410,xcb01212,1,Interact,XC_2975
xcb01230,xcb02020,3,Interact,"XC_0194; XC_1768; XC_1770"
xcb01220,xcb00071,2,Interact,"XC_0686; XC_0775"
xcb00643,xcb00643,6,Interact,"XC_0376; XC_0377; XC_0452; XC_3311; XC_3641; XC_3642"
xcb00410,xcb00071,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00220,11,Interact,"XC_0194; XC_0800; XC_0882; XC_1768; XC_1770; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_4015"
xcb01220,xcb00625,2,Interact,"XC_0686; XC_0775"
xcb00643,xcb00350,3,Interact,"XC_0452; XC_3641; XC_3642"
xcb00410,xcb00280,5,Interact,"XC_1759; XC_2445; XC_2975; XC_2981; XC_3421"
xcb01230,xcb00630,8,Interact,"XC_0194; XC_0944; XC_1768; XC_1770; XC_2326; XC_2329; XC_3213; XC_3544"
xcb01220,xcb00627,1,Interact,XC_0366
xcb00643,xcb00330,1,Interact,XC_3311
xcb00410,xcb00310,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00280,1,Interact,XC_3380
xcb01220,xcb00623,1,Interact,XC_0366
xcb00624,xcb01120,4,Interact,"XC_0379; XC_0380; XC_3426; XC_3427"
xcb00410,xcb00380,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00640,1,Interact,XC_2326
xcb01220,xcb00624,2,Interact,"XC_0379; XC_0380"
xcb00624,xcb01100,2,Interact,"XC_0379; XC_0380"
xcb00410,xcb00640,3,Interact,"XC_1759; XC_2975; XC_2981"
xcb01230,xcb00650,2,Interact,"XC_0839; XC_0840"
xcb01220,xcb00350,2,Interact,"XC_0686; XC_0775"
xcb00624,xcb01220,2,Interact,"XC_0379; XC_0380"
xcb00410,xcb00650,1,Interact,XC_2975
xcb01230,xcb00230,2,Interact,"XC_0978; XC_3358"
xcb01220,xcb00930,4,Interact,"XC_0553; XC_0953; XC_1702; XC_4205"
xcb00624,xcb00362,4,Interact,"XC_0379; XC_0380; XC_3426; XC_3427"
xcb00410,xcb00625,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00670,3,Interact,"XC_2724; XC_2725; XC_3544"
xcb01220,xcb00626,2,Interact,"XC_0686; XC_0775"
xcb00624,xcb00627,2,Interact,"XC_3426; XC_3427"
xcb00410,xcb00040,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00020,6,Interact,"XC_0944; XC_2326; XC_2329; XC_3213; XC_3268; XC_3854"
xcb00362,xcb01120,19,Interact,"XC_0154; XC_0204; XC_0368; XC_0378; XC_0379; XC_0380; XC_0381; XC_0382; XC_0383; XC_2205; XC_2206; XC_2809; XC_2943; XC_2975; XC_3426; XC_3427; XC_4119; XC_4120; XC_4121"
xcb00624,xcb00624,4,Interact,"XC_0379; XC_0380; XC_3426; XC_3427"
xcb00410,xcb00930,1,Interact,XC_2975
xcb01230,xcb00350,4,Interact,"XC_0100; XC_0889; XC_2379; XC_2665"
xcb00362,xcb01130,5,Interact,"XC_0204; XC_2206; XC_2809; XC_2943; XC_2975"
xcb00020,xcb01120,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00410,xcb00480,1,Interact,XC_3954
xcb01230,xcb00040,1,Interact,XC_0469
xcb00362,xcb01200,4,Interact,"XC_0204; XC_2205; XC_2943; XC_2975"
xcb00020,xcb01130,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00410,xcb00270,1,Interact,XC_3954
xcb01230,xcb00300,13,Interact,"XC_0662; XC_0882; XC_1103; XC_1253; XC_1372; XC_1569; XC_1701; XC_2349; XC_2351; XC_2389; XC_2493; XC_2851; XC_2854"
xcb00362,xcb01100,13,Interact,"XC_0154; XC_0204; XC_0368; XC_0379; XC_0380; XC_0381; XC_0382; XC_0383; XC_2205; XC_2206; XC_2809; XC_2943; XC_2975"
xcb00020,xcb01200,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00410,xcb00562,1,Interact,XC_2981
xcb01230,xcb00480,1,Interact,XC_3854
xcb00362,xcb01110,4,Interact,"XC_0204; XC_2206; XC_2943; XC_2975"
xcb00020,xcb01230,6,Interact,"XC_0944; XC_2326; XC_2329; XC_3213; XC_3268; XC_3854"
xcb00410,xcb00281,1,Interact,XC_2975
xcb01230,xcb03018,2,Interact,"XC_0872; XC_2531"
xcb00362,xcb00620,2,Interact,"XC_0204; XC_2943"
xcb00020,xcb00260,2,Interact,"XC_2751; XC_3689"
xcb00410,xcb00561,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00052,1,Interact,XC_0872
xcb00362,xcb01220,7,Interact,"XC_0154; XC_0368; XC_0379; XC_0380; XC_0381; XC_0382; XC_0383"
xcb00020,xcb00680,1,Interact,XC_3307
xcb00410,xcb00330,3,Interact,"XC_2445; XC_3421; XC_3954"
xcb01230,xcb01210,22,Interact,"XC_0356; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0839; XC_0840; XC_0841; XC_0882; XC_0944; XC_1569; XC_1872; XC_1873; XC_1875; XC_2326; XC_2329; XC_2351; XC_3213; XC_3268; XC_3380; XC_3854"
xcb00362,xcb00362,19,Interact,"XC_0154; XC_0204; XC_0368; XC_0378; XC_0379; XC_0380; XC_0381; XC_0382; XC_0383; XC_2205; XC_2206; XC_2809; XC_2943; XC_2975; XC_3426; XC_3427; XC_4119; XC_4120; XC_4121"
xcb00020,xcb01100,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00410,xcb00340,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00270,16,Interact,"XC_0100; XC_0330; XC_0982; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_2389; XC_2724; XC_2725; XC_3380; XC_3471; XC_3635; XC_3636; XC_3655"
xcb00362,xcb00622,1,Interact,XC_0154
xcb00020,xcb01110,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00410,xcb00410,8,Interact,"XC_1759; XC_2445; XC_2466; XC_2467; XC_2975; XC_2981; XC_3421; XC_3954"
xcb01230,xcb00920,3,Interact,"XC_0982; XC_1252; XC_3655"
xcb00362,xcb00360,1,Interact,XC_0154
xcb00020,xcb00010,7,Interact,"XC_0441; XC_0443; XC_0444; XC_0588; XC_2751; XC_3689; XC_3691"
xcb00410,xcb00903,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00450,5,Interact,"XC_0330; XC_1252; XC_2724; XC_2725; XC_3635"
xcb00362,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb00020,xcb00620,11,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_2742; XC_2751; XC_2822; XC_3307; XC_3689; XC_3691"
xcb00410,xcb01040,1,Interact,XC_2975
xcb01230,xcb00261,6,Interact,"XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb00362,xcb00630,2,Interact,"XC_0204; XC_2943"
xcb00020,xcb00630,7,Interact,"XC_0944; XC_2326; XC_2329; XC_2751; XC_3213; XC_3307; XC_3689"
xcb00410,xcb00770,2,Interact,"XC_2466; XC_2467"
xcb01230,xcb00660,5,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840"
xcb00362,xcb01212,5,Interact,"XC_0204; XC_2205; XC_2206; XC_2943; XC_2975"
xcb00020,xcb00280,2,Interact,"XC_2751; XC_3689"
xcb00903,xcb01120,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00750,2,Interact,"XC_2386; XC_2645"
xcb00362,xcb00071,6,Interact,"XC_0204; XC_2205; XC_2206; XC_2809; XC_2943; XC_2975"
xcb00020,xcb00310,2,Interact,"XC_2749; XC_2750"
xcb00903,xcb01130,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00562,1,Interact,XC_1587
xcb00362,xcb00072,2,Interact,"XC_0204; XC_2943"
xcb00020,xcb00380,1,Interact,XC_2749
xcb00903,xcb01200,1,Interact,XC_2975
xcb01230,xcb00330,4,Interact,"XC_1356; XC_1879; XC_1880; XC_4015"
xcb00362,xcb00280,4,Interact,"XC_0204; XC_2206; XC_2943; XC_2975"
xcb00020,xcb00640,5,Interact,"XC_1063; XC_1064; XC_2326; XC_2751; XC_3689"
xcb00903,xcb01100,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00340,10,Interact,"XC_0889; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2665"
xcb00362,xcb00310,4,Interact,"XC_0204; XC_2809; XC_2943; XC_2975"
xcb00020,xcb00650,5,Interact,"XC_0550; XC_1981; XC_1982; XC_1983; XC_1985"
xcb00903,xcb01110,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01230,xcb00460,1,Interact,XC_3544
xcb00362,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00020,xcb00020,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00903,xcb00010,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00400,26,Interact,"XC_0100; XC_0165; XC_0473; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_0623; XC_0889; XC_1268; XC_1269; XC_1567; XC_1573; XC_1575; XC_1577; XC_2379; XC_2643; XC_2644; XC_2665; XC_2760; XC_3224; XC_3313; XC_3676; XC_4041; XC_4173"
xcb00362,xcb00380,4,Interact,"XC_0204; XC_2809; XC_2943; XC_2975"
xcb00020,xcb00480,1,Interact,XC_3854
xcb00903,xcb00620,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00401,5,Interact,"XC_0100; XC_0889; XC_2379; XC_2665; XC_2760"
xcb00362,xcb00640,3,Interact,"XC_0204; XC_2943; XC_2975"
xcb00020,xcb01210,6,Interact,"XC_0944; XC_2326; XC_2329; XC_3213; XC_3268; XC_3854"
xcb00903,xcb00053,2,Interact,"XC_2445; XC_3421"
xcb01230,xcb00290,12,Interact,"XC_0356; XC_0391; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_3380"
xcb00362,xcb00650,4,Interact,"XC_0204; XC_2205; XC_2943; XC_2975"
xcb00020,xcb00270,1,Interact,XC_3307
xcb00903,xcb00362,1,Interact,XC_2975
xcb01230,xcb00770,5,Interact,"XC_0356; XC_0839; XC_0840; XC_0841; XC_3380"
xcb00362,xcb00627,2,Interact,"XC_3426; XC_3427"
xcb00020,xcb00660,2,Interact,"XC_1063; XC_1064"
xcb00903,xcb01212,1,Interact,XC_2975
xcb01230,xcb00332,2,Interact,"XC_1879; XC_1880"
xcb00362,xcb00624,4,Interact,"XC_0379; XC_0380; XC_3426; XC_3427"
xcb00020,xcb00190,4,Interact,"XC_1981; XC_1982; XC_1983; XC_1985"
xcb00903,xcb00071,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00260,xcb01120,16,Interact,"XC_0020; XC_0474; XC_1253; XC_1372; XC_1404; XC_1569; XC_2364; XC_2386; XC_2388; XC_2389; XC_2645; XC_2751; XC_3287; XC_3488; XC_3544; XC_3689"
xcb00362,xcb00930,1,Interact,XC_2975
xcb00350,xcb01120,7,Interact,"XC_0452; XC_0686; XC_0775; XC_1109; XC_1780; XC_3641; XC_3642"
xcb00903,xcb00280,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00260,xcb01130,25,Interact,"XC_0020; XC_0391; XC_0474; XC_0838; XC_1232; XC_1233; XC_1253; XC_1255; XC_1372; XC_1404; XC_1569; XC_1575; XC_1577; XC_2364; XC_2389; XC_2645; XC_2751; XC_3135; XC_3287; XC_3488; XC_3544; XC_3635; XC_3636; XC_3689; XC_4315"
xcb00362,xcb00660,1,Interact,XC_4119
xcb00350,xcb01130,6,Interact,"XC_0100; XC_0686; XC_0775; XC_0889; XC_2379; XC_2665"
xcb00903,xcb00310,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00260,xcb01200,14,Interact,"XC_0020; XC_0391; XC_0838; XC_1232; XC_1255; XC_1404; XC_2364; XC_2645; XC_2751; XC_3135; XC_3287; XC_3488; XC_3544; XC_3689"
xcb00362,xcb00592,1,Interact,XC_2206
xcb00350,xcb01200,2,Interact,"XC_0686; XC_0775"
xcb00903,xcb00380,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00260,xcb01230,21,Interact,"XC_0020; XC_0391; XC_0474; XC_0838; XC_1253; XC_1255; XC_1372; XC_1404; XC_1569; XC_1575; XC_1577; XC_2364; XC_2386; XC_2388; XC_2389; XC_2645; XC_3287; XC_3488; XC_3544; XC_3635; XC_3636"
xcb00362,xcb00281,2,Interact,"XC_2206; XC_2975"
xcb00350,xcb01230,4,Interact,"XC_0100; XC_0889; XC_2379; XC_2665"
xcb00903,xcb00640,1,Interact,XC_2975
xcb00260,xcb00260,35,Interact,"XC_0020; XC_0391; XC_0474; XC_0760; XC_0761; XC_0838; XC_0886; XC_1232; XC_1233; XC_1253; XC_1255; XC_1372; XC_1404; XC_1569; XC_1575; XC_1577; XC_1699; XC_1957; XC_2364; XC_2386; XC_2388; XC_2389; XC_2645; XC_2751; XC_3135; XC_3287; XC_3290; XC_3296; XC_3488; XC_3544; XC_3594; XC_3635; XC_3636; XC_3689; XC_4315"
xcb00362,xcb00410,1,Interact,XC_2975
xcb00350,xcb00260,1,Interact,XC_0886
xcb00903,xcb00650,1,Interact,XC_2975
xcb00260,xcb00680,7,Interact,"XC_0020; XC_1404; XC_2364; XC_2645; XC_3287; XC_3488; XC_3544"
xcb00362,xcb00903,1,Interact,XC_2975
xcb00350,xcb00680,2,Interact,"XC_0686; XC_0775"
xcb00903,xcb00625,2,Interact,"XC_2445; XC_3421"
xcb00260,xcb01100,33,Interact,"XC_0020; XC_0391; XC_0474; XC_0760; XC_0761; XC_0838; XC_0886; XC_1232; XC_1233; XC_1253; XC_1255; XC_1372; XC_1404; XC_1569; XC_1575; XC_1577; XC_1699; XC_1957; XC_2364; XC_2386; XC_2388; XC_2389; XC_2645; XC_2751; XC_3135; XC_3287; XC_3488; XC_3544; XC_3594; XC_3635; XC_3636; XC_3689; XC_4315"
xcb00362,xcb01040,1,Interact,XC_2975
xcb00350,xcb01100,12,Interact,"XC_0100; XC_0450; XC_0452; XC_0686; XC_0775; XC_0886; XC_0889; XC_1780; XC_2379; XC_2665; XC_3641; XC_3642"
xcb00903,xcb00040,2,Interact,"XC_2445; XC_3421"
xcb00260,xcb01110,25,Interact,"XC_0391; XC_0474; XC_0838; XC_0886; XC_1232; XC_1233; XC_1253; XC_1255; XC_1372; XC_1404; XC_1569; XC_1575; XC_1577; XC_1957; XC_2386; XC_2388; XC_2389; XC_2751; XC_3135; XC_3287; XC_3488; XC_3544; XC_3594; XC_3689; XC_4315"
xcb00622,xcb01120,2,Interact,"XC_0154; XC_0366"
xcb00350,xcb00250,1,Interact,XC_1780
xcb00903,xcb00930,1,Interact,XC_2975
xcb00260,xcb00010,5,Interact,"XC_1404; XC_2751; XC_3287; XC_3488; XC_3689"
xcb00622,xcb01100,2,Interact,"XC_0154; XC_0366"
xcb00350,xcb01110,7,Interact,"XC_0100; XC_0686; XC_0775; XC_0886; XC_0889; XC_2379; XC_2665"
xcb00903,xcb00281,1,Interact,XC_2975
xcb00260,xcb00620,2,Interact,"XC_2751; XC_3689"
xcb00622,xcb01220,2,Interact,"XC_0154; XC_0366"
xcb00350,xcb00010,2,Interact,"XC_0686; XC_0775"
xcb00903,xcb00561,2,Interact,"XC_2445; XC_3421"
xcb00260,xcb00360,1,Interact,XC_0886
xcb00622,xcb00362,1,Interact,XC_0154
xcb00350,xcb01220,2,Interact,"XC_0686; XC_0775"
xcb00903,xcb00330,2,Interact,"XC_2445; XC_3421"
xcb00260,xcb00630,7,Interact,"XC_1232; XC_1233; XC_2751; XC_3135; XC_3544; XC_3689; XC_4315"
xcb00622,xcb00622,2,Interact,"XC_0154; XC_0366"
xcb00350,xcb00360,6,Interact,"XC_0100; XC_0450; XC_0886; XC_0889; XC_2379; XC_2665"
xcb00903,xcb00340,2,Interact,"XC_2445; XC_3421"
xcb00260,xcb00280,2,Interact,"XC_2751; XC_3689"
xcb00622,xcb00360,1,Interact,XC_0154
xcb00350,xcb00071,2,Interact,"XC_0686; XC_0775"
xcb00903,xcb00410,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00260,xcb00380,1,Interact,XC_0886
xcb00622,xcb00627,1,Interact,XC_0366
xcb00350,xcb00310,1,Interact,XC_1780
xcb00903,xcb00903,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb00260,xcb00640,2,Interact,"XC_2751; XC_3689"
xcb00622,xcb00623,1,Interact,XC_0366
xcb00350,xcb00380,1,Interact,XC_0886
xcb00903,xcb01040,1,Interact,XC_2975
xcb00260,xcb00670,2,Interact,"XC_1232; XC_3544"
xcb00360,xcb01120,3,Interact,"XC_0154; XC_1342; XC_3311"
xcb00350,xcb00650,1,Interact,XC_1780
xcb04122,xcb01120,1,Interact,XC_2697
xcb00260,xcb00020,2,Interact,"XC_2751; XC_3689"
xcb00360,xcb01130,4,Interact,"XC_0100; XC_0889; XC_2379; XC_2665"
xcb00350,xcb00625,2,Interact,"XC_0686; XC_0775"
xcb04122,xcb01100,5,Interact,"XC_2697; XC_3245; XC_3246; XC_3247; XC_3249"
xcb00260,xcb00350,1,Interact,XC_0886
xcb00360,xcb01230,5,Interact,"XC_0100; XC_0165; XC_0889; XC_2379; XC_2665"
xcb00350,xcb00643,3,Interact,"XC_0452; XC_3641; XC_3642"
xcb04122,xcb00270,1,Interact,XC_2697
xcb00260,xcb00300,4,Interact,"XC_1253; XC_1372; XC_1569; XC_2389"
xcb00360,xcb00260,1,Interact,XC_0886
xcb00350,xcb00350,13,Interact,"XC_0100; XC_0450; XC_0452; XC_0686; XC_0775; XC_0886; XC_0889; XC_1109; XC_1780; XC_2379; XC_2665; XC_3641; XC_3642"
xcb04122,xcb00920,1,Interact,XC_2697
xcb00260,xcb01210,1,Interact,XC_1569
xcb00360,xcb01100,10,Interact,"XC_0100; XC_0154; XC_0165; XC_0450; XC_0886; XC_0889; XC_2379; XC_2665; XC_3037; XC_3420"
xcb00350,xcb00626,2,Interact,"XC_0686; XC_0775"
xcb04122,xcb00790,4,Interact,"XC_3245; XC_3246; XC_3247; XC_3249"
xcb00260,xcb00270,7,Interact,"XC_1253; XC_1255; XC_1372; XC_1569; XC_2389; XC_3635; XC_3636"
xcb00360,xcb01110,7,Interact,"XC_0100; XC_0886; XC_0889; XC_2379; XC_2665; XC_3037; XC_3420"
xcb00350,xcb00270,1,Interact,XC_0100
xcb04122,xcb04122,7,Interact,"XC_1016; XC_2221; XC_2697; XC_3245; XC_3246; XC_3247; XC_3249"
xcb00260,xcb00450,1,Interact,XC_3635
xcb00360,xcb01220,2,Interact,"XC_0154; XC_1342"
xcb00350,xcb00760,1,Interact,XC_1780
xcb00633,xcb01120,1,Interact,XC_2924
xcb00260,xcb00261,3,Interact,"XC_1372; XC_1569; XC_2389"
xcb00360,xcb00362,1,Interact,XC_0154
xcb00350,xcb00330,1,Interact,XC_0886
xcb00633,xcb00633,1,Interact,XC_2924
xcb00260,xcb00750,2,Interact,"XC_2386; XC_2645"
xcb00360,xcb00622,1,Interact,XC_0154
xcb00350,xcb00340,4,Interact,"XC_0886; XC_0889; XC_2379; XC_2665"
xcb01040,xcb01120,1,Interact,XC_2975
xcb00260,xcb00561,1,Interact,XC_4315
xcb00360,xcb00360,14,Interact,"XC_0100; XC_0154; XC_0165; XC_0450; XC_0886; XC_0889; XC_1342; XC_1538; XC_2379; XC_2665; XC_3037; XC_3311; XC_3420; XC_3719"
xcb00350,xcb00400,4,Interact,"XC_0100; XC_0889; XC_2379; XC_2665"
xcb01040,xcb01130,1,Interact,XC_2975
xcb00260,xcb00330,1,Interact,XC_0886
xcb00360,xcb00380,3,Interact,"XC_0886; XC_3037; XC_3311"
xcb00350,xcb00401,4,Interact,"XC_0100; XC_0889; XC_2379; XC_2665"
xcb01040,xcb01200,1,Interact,XC_2975
xcb00260,xcb00340,1,Interact,XC_0886
xcb00360,xcb00627,1,Interact,XC_3311
xcb00350,xcb00130,1,Interact,XC_0450
xcb01040,xcb01100,5,Interact,"XC_0396; XC_0429; XC_2975; XC_3227; XC_4092"
xcb00260,xcb00460,1,Interact,XC_3544
xcb00360,xcb00643,1,Interact,XC_3311
xcb00040,xcb01120,3,Interact,"XC_0469; XC_2445; XC_3421"
xcb01040,xcb01110,1,Interact,XC_2975
xcb00260,xcb00400,2,Interact,"XC_1575; XC_1577"
xcb00360,xcb00350,6,Interact,"XC_0100; XC_0450; XC_0886; XC_0889; XC_2379; XC_2665"
