ID,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12
Serotonin,0.0883101531162952,0.0993513627056566,0.0910628430862802,0.0838061551011161,0.0590683232084929,0.0558139881909665,0.0582619418287667,0.104423627922969,0.0612202499208887,0.138344807885738,0.108121719044521,0.0522148279883092
Histamine,0.0909038236748009,0.108086380798849,0.0898041554001234,0.0797766529878375,0.0519408504453098,0.0516838758528574,0.0541464624032023,0.107732428874654,0.0521024651505081,0.150213423894057,0.120760437850302,0.042849042667498
"5,6-Dihydro-5-fluorouracil",0.0877467886166287,0.0996574713808696,0.088957024785376,0.0805815899334787,0.0575797669092178,0.055926234550131,0.0573474797119656,0.102741847132564,0.0593351971809463,0.15065907951093,0.108615046397722,0.050852473890171
"1,1-Dimethylbiguanide",0.0946185780178234,0.106450836216285,0.0896297734835608,0.0795098634522765,0.0568761473687361,0.0613774648718324,0.0597308515957657,0.104010220649745,0.0577692858989022,0.131805422750656,0.10981624422823,0.0484053114661868
Retinol,0.0973640283686755,0.111543391382157,0.0891915961554745,0.0771626053730656,0.0562388081987588,0.0595977109759601,0.0578969748491002,0.105630123114034,0.052140469489392,0.136653970027657,0.112217876876555,0.0443624451891716
D-Phenyllactic acid,0.0930047826716528,0.110039873670795,0.0895277286743352,0.0754234318116336,0.05020675911106,0.0524816035202966,0.051491804802888,0.106028641621386,0.0504600026949759,0.159233980766181,0.120370502264609,0.0417308883901863
p-Aminobenzoic acid,0.0895933399181803,0.098495726126608,0.0957514889164525,0.0877979683026316,0.0599062021598126,0.0563015279688952,0.0584621589918041,0.103282156199832,0.0646114589406681,0.122042930124606,0.109550097981614,0.0542049443688953
Choline sulfate,0.0924768792863745,0.102702879282819,0.0936815554163165,0.08240518056736,0.060004802290221,0.0576026014460142,0.0577632888371346,0.10287894482827,0.058531881020614,0.131653656198822,0.109643760122761,0.0506545707032932
Phenol,0.0950947274820842,0.103876809700949,0.095306288475728,0.0855953980372673,0.0598595149491475,0.0594318623352972,0.0596986157879552,0.104693721080484,0.0625016240168232,0.115099021891031,0.106623658758685,0.0522187574845485
N-a-Acetylcitrulline,0.0885252866807331,0.101335351349613,0.0896759658703975,0.0805092092869998,0.0570305324136607,0.0549344645810552,0.0568053606893275,0.102709063331043,0.0568911555739629,0.15097445734946,0.111912510670245,0.0486966422035017
Leucodopachrome,0.091437524878309,0.101136225442543,0.0950876924070236,0.0878580565695131,0.0612299570667416,0.0575105872129464,0.0612287575396956,0.102408636416438,0.0604798488940808,0.117994377562849,0.112494577803357,0.051133758206503
4-Oxoglutaramate,0.0871193009659502,0.101007250494471,0.0862655717891871,0.0780907469101263,0.0541653902922654,0.0546556212879184,0.0558268210409545,0.104676900066718,0.0564837531399099,0.16405329103429,0.110232540657637,0.0474228123205729
2-Deoxystreptamine,0.0923848179389401,0.103253605496376,0.0941089581422275,0.0826618459274892,0.0592683355413619,0.0562856901673377,0.0569806491411527,0.103753454351236,0.0574772426127282,0.133088248131919,0.111205644240111,0.0495315083091205
2-Hydroxybutyric acid,0.0877787006580689,0.0996366566394654,0.0884007499177849,0.0800703976820649,0.0577531832865228,0.0565363301339308,0.0577159557498362,0.10235066774081,0.0592994724763266,0.151426614525255,0.108067765982523,0.050963505207411
N6-Acetyl-L-lysine,0.0897577492121119,0.103656303109905,0.0962625995608516,0.0892693169899191,0.0514420761539113,0.0493907368283,0.0527212600288944,0.117188076646408,0.0597060652202003,0.127431286853681,0.116846190187538,0.0463283392082791
1-Pyrroline-2-carboxylic acid,0.0955048969891298,0.101601041581005,0.0937179262257856,0.0834752096567833,0.0632533917518883,0.0678602854784329,0.0648468207266553,0.0974427738742461,0.0618784929686025,0.109292776553649,0.108098554700706,0.0530278294931162
2-Amino-2-deoxy-D-gluconate,0.0880087453659798,0.099886791922285,0.089103459105647,0.080158382017709,0.0570518275090919,0.0565619862962787,0.0574819914273737,0.101713588654992,0.0585360790526383,0.15023578442095,0.111310824845689,0.049950539381366
2-Oxo-4-methylthiobutanoic acid,0.0892250045469984,0.0988294854539712,0.0973045428754091,0.0917115225006078,0.0580510688065955,0.0548249343593232,0.0591777186197625,0.103539598204486,0.064606252477104,0.115364910166452,0.115242035411428,0.052122926577863
"3,4-Dihydroxymandelic acid",0.0940974599799564,0.108452813699806,0.0897554911799432,0.0773541415862352,0.053722891029988,0.0569518602687712,0.0555635290121184,0.105047851234433,0.0526659566347248,0.144956119217272,0.117356541892596,0.0440753442641567
Se-Methylselenocysteine,0.0875149904782909,0.0992939364198521,0.0888435289049282,0.0806349971280693,0.0576657531971796,0.056314175789535,0.0577796087209129,0.101950419276409,0.0596748871406637,0.150112792873084,0.109106632087412,0.0511082779836631
Pantothenol,0.0946121259194233,0.105420123565019,0.0901621929757406,0.0804433375242866,0.0617467611951729,0.060734549208796,0.0605446073135254,0.104517864363397,0.0570115369414908,0.130129410725093,0.1047640854553,0.049913404812755
Gentamicin C1a,0.0915983030933012,0.103077977718713,0.0891945819017619,0.0794028513875917,0.0594199016359068,0.0608977896814899,0.0608651017848139,0.0992678509773818,0.0572554863336458,0.138291965795285,0.111180175940225,0.0495480137498842
D-Glucose,0.0930682350512195,0.101496127267617,0.0911737831904517,0.087175881712082,0.0644801290077807,0.0616125171482227,0.0652023674078532,0.106396401926515,0.0633625622080913,0.111205702503038,0.100815924980558,0.0540103675965707
Taurine,0.0899633521745014,0.103577861655248,0.0867093670351152,0.0765056523857212,0.0555288770982439,0.0568873776915093,0.056352665515639,0.103006212654279,0.0550572262977796,0.160133539776117,0.109117244309938,0.0471606234059078
Dimethyl sulfone,0.088341868096883,0.102111778383113,0.0869475836680303,0.078445788812066,0.0551718632262648,0.0560422497268819,0.0572793615156319,0.102937718045941,0.0562305568096948,0.157072600995349,0.111966216067488,0.0474524146526571
Phenylacetic acid,0.0890317182831847,0.0992968073590603,0.0934736442291748,0.0848840410587983,0.0582717531197842,0.0567967282306425,0.0586760170990545,0.100973812126226,0.0624606427573081,0.130608113834751,0.113177408350726,0.05234931355129
Kynurenic acid,0.0892997681300486,0.0981268653555794,0.0898437530657718,0.0832314758488725,0.0615330321814752,0.0634878200137262,0.0645119437889509,0.0976840792917155,0.0649315959136712,0.124202443927552,0.107721242474767,0.0554259800078701
N-Acetyl-L-phenylalanine,0.0907403451640016,0.0998905513699566,0.0909169668370478,0.0869924096679231,0.058899927807525,0.0613172243960405,0.0637422514552613,0.104741977550463,0.0673175866751578,0.115140531237781,0.106153570778642,0.0541466570602011
N-Acetyl-D-glucosamine,0.0936594788455778,0.104730878898293,0.0938818195017924,0.0840834999526787,0.060198965982297,0.0560109037298326,0.0576622282407317,0.108062572504349,0.0573288246011987,0.127408969224631,0.107706146762801,0.0492657117558172
Guanosine,0.0887755281569893,0.0994278483077937,0.0915701888893447,0.0834114217188202,0.0594333818695167,0.0563891108557655,0.0582397523387863,0.103120793272152,0.0614661307101984,0.13737492192572,0.108075572461001,0.0527153494939117
Salicylic acid,0.0921991259378622,0.108910407040001,0.0916192309845504,0.0765175642308118,0.049717572713032,0.0504863175574762,0.0499498589178483,0.107222597539717,0.0505946156457459,0.15917833771842,0.121907028652749,0.041697343061787
L-Phenylalanine,0.094772981789292,0.108557321664089,0.0882964767979461,0.0773316765969881,0.0566898609411768,0.0598699237672317,0.0587962887823514,0.103390652384592,0.0535622027649507,0.141143586846366,0.111880932255783,0.0457080954092339
1-Methylhistidine,0.0898366080648045,0.102785204316492,0.0907509736605909,0.080964635601091,0.0572130283864315,0.0554542171662541,0.0574413565323733,0.101817844934422,0.0560855440279188,0.14498552123637,0.11477422328512,0.047890842788131
Glucosamine 6-phosphate,0.0957541733037973,0.105164341103152,0.0905638101064963,0.0797073478755653,0.0629062783672324,0.0650518941001232,0.063032955737564,0.0992575768868787,0.0569888694444377,0.12406003759089,0.107352847268769,0.0501598682150946
2-Aminophenol,0.0981010797751947,0.105544372858192,0.0912524169899978,0.0826199138272731,0.0629498086390735,0.0678571208790883,0.0658103937445205,0.101505963554739,0.0611429976192385,0.108611917218409,0.102528859163465,0.052075155730809
Oxoadipic acid,0.0892646036303895,0.0951097961363952,0.0951203178990221,0.0902973592278353,0.0662911123008692,0.0606738334733547,0.0637898180425638,0.0991706153514592,0.0699560618055304,0.107402636384022,0.102536980544857,0.0603868652037017
2-Isopropylmalic acid,0.0932123107507479,0.107242920635571,0.0924904247040477,0.0806157849830831,0.0556567559308647,0.0534024276401492,0.0543326269974307,0.108315177415004,0.0545965062291283,0.142618049170791,0.111277284378498,0.0462397311646848
Thromboxane B2,0.0916196895643006,0.0993506343639711,0.0983492708801615,0.0913280672955437,0.0609341269169518,0.0556998010417869,0.0583618688544435,0.106727775207675,0.0663434262399749,0.11094768727428,0.105356967894798,0.0549806844661129
D-Octopine,0.0966487946984994,0.109486522736707,0.091688922053797,0.0776661212206506,0.0569735319905585,0.0582088505566976,0.0562122908874931,0.103625401625842,0.0527900106632041,0.138346058131292,0.112899767856287,0.0454537275789713
"9,10-Epoxyoctadecenoic acid",0.0959813291481473,0.104137144374934,0.0963240067521162,0.0842083364579357,0.0627332310745746,0.0596857822892104,0.0592741844854841,0.10277019448264,0.0590787967487387,0.117204332525346,0.107177643112819,0.051425018548054
Sucrose,0.095458383997242,0.100263348254042,0.103572309967763,0.0970784179077554,0.0634346821889861,0.0591786447128402,0.0644304301023041,0.0980366910996144,0.0624950847932532,0.091643732698629,0.113419989167322,0.0509882851102481
Acetaminophen,0.0910980909813321,0.0952040600652679,0.100426303218887,0.0953397715709054,0.066183127566384,0.0598279840847666,0.0635387364868746,0.098140897104072,0.0701997604915556,0.0965474109716802,0.104675020627079,0.0588188368311951
Indole-3-acetaldehyde oxime,0.0909208036472539,0.0940869375395343,0.0943685752568387,0.0910645252213614,0.0659963220588431,0.0665711441864741,0.0680169512906614,0.0960684262388713,0.0773231339310336,0.0940231310992301,0.0979853109761011,0.063574738553797
2-Keto-glutaramic acid,0.0901266487614834,0.0894800601681383,0.0890097845199985,0.086609040674367,0.0773459891728082,0.0853628281649647,0.0836384642080662,0.0859400429175163,0.0731745580270953,0.0824165130663438,0.0916052427168772,0.0652908276023412
2-Keto-6-acetamidocaproate,0.0762328642588469,0.0715434814109003,0.0795463666575946,0.0853679572704018,0.101481008997314,0.0872396656741125,0.0951447104130371,0.0713068007891006,0.0967101844614771,0.0610371982429668,0.0709281714546205,0.103461590369627
Picolinic acid,0.0736376546937213,0.0698137102582253,0.0774382898249678,0.0844236417361611,0.0936881283954087,0.082325506171017,0.0919666173337387,0.0706034865599644,0.108288818295263,0.0609001873891259,0.0696395978206363,0.117274361521771
Ethylmethylacetic acid,0.073560518200096,0.0704029695752182,0.0759444316141781,0.0815990319018823,0.0909506940382799,0.0854429064092925,0.0913738976271812,0.0714918785228206,0.106415770621509,0.0633016485062985,0.0698373435095906,0.119678909473653
Porphobilinogen,0.0778405914270484,0.0750635549700206,0.0786583395452017,0.0841724050703352,0.0893593697532095,0.086489203766484,0.0944573423669737,0.07584428626828,0.0985297256185367,0.0669616839452185,0.0733087727313936,0.0993147245372981
Ciliatine,0.077291329885518,0.0738456069832697,0.0780028251632099,0.0816197297683562,0.0966734555372172,0.0942657488914354,0.0979217773218613,0.0728962916235067,0.0907973362854507,0.0656403519615352,0.0727730143506097,0.0982725322280301
Indole,0.0736782383484751,0.0705548053751024,0.0758364455095342,0.0812837310839188,0.090699577458577,0.0865337007569167,0.0918791562896802,0.0715433507699517,0.105741151791472,0.0635561451019956,0.0699578515087288,0.118735846005648
7-Dehydrodesmosterol,0.0769566032138331,0.0734564077411484,0.0777327818135995,0.081208119457565,0.096376527235355,0.0950262891208666,0.0972987110697585,0.0725645136454464,0.0915322983419537,0.065418403866597,0.0724718009729443,0.0999575435209326
Succinic acid,0.0751285992231529,0.0710402997217437,0.0763875275525322,0.0810031070142387,0.08877874973449,0.0906764789143985,0.0890139615033065,0.0721250959924705,0.108148767237274,0.0623218187836575,0.0690517377273967,0.116323856595339
L-Malic acid,0.0734971124798778,0.0697863250369245,0.0767015247808007,0.0830492979023214,0.0942736118772865,0.0845158848783497,0.0927393409740133,0.0704987241666267,0.106057902685406,0.0613690783593735,0.069466977188762,0.118044219670258
Alpha-dimorphecolic acid,0.0782053044364808,0.0743848512219714,0.0784056826945806,0.0815308404424371,0.0992544908402043,0.0919156639199849,0.0916607563945372,0.074537316248065,0.0907936650763439,0.066011873192228,0.0716999210113869,0.10159963452178
L-Tyrosine,0.0790248389071649,0.0752038239544782,0.0789717227481956,0.08141951282843,0.0984096860610249,0.0932438352885148,0.0911170780593424,0.0750227591548081,0.0892763632358323,0.0669040925223855,0.0725157820564861,0.0988905051833373
Citric acid,0.0756329547703447,0.0717677722025564,0.0767890315849342,0.0810831439794284,0.0881381395288343,0.0913521133959043,0.0894787597664292,0.0726465955597921,0.106359843294096,0.0634270401405613,0.0700176516741557,0.113306954102963
L-Tryptophan,0.0772919659435076,0.0736574746129299,0.0783097920047202,0.0817332012779234,0.0979442225186637,0.0936843151165486,0.0960032350011889,0.0728780703335477,0.0908262425762003,0.0654392507419948,0.0726207733723244,0.0996114565004507
Cytidine,0.0721229307220199,0.0683103253791011,0.07345550951954,0.07888253005467,0.0903734900728478,0.0909262224644944,0.0925569108783685,0.0692864721619317,0.110017477703056,0.0602053879343606,0.0667079781019947,0.127154765007616
D-Mannose,0.0732820262850139,0.0688303129148606,0.0758681237728089,0.0820233435603339,0.0989519348231488,0.0912515722080108,0.0994457037550154,0.0685779784922964,0.101660052198005,0.0590512922154448,0.0682461249117436,0.112811534863318
(R)-3-Hydroxybutyric acid,0.0697660411545492,0.0657288914989812,0.0711437873271685,0.0779588268356613,0.0919912844514987,0.0879298453896728,0.0932461765594235,0.0673267961060457,0.115094651281175,0.0570469736590336,0.0636002479691853,0.139166477767605
L-Histidine,0.0758715458039514,0.072285873812151,0.0770905857475073,0.081024654038182,0.0958892585997545,0.0939777806947123,0.096679595620934,0.0717026785938422,0.0947509216344788,0.0642740780666369,0.0714625037559549,0.104990523631895
3-Methylthiopropionic acid,0.0792991949449691,0.0759603252822878,0.0798969106927137,0.0827733431804724,0.0856067811983769,0.0906031708397623,0.0873297565799435,0.0765897341045008,0.0995260358505613,0.0682076373350386,0.0741572378237419,0.100049872167631
Shikimic acid,0.073846926257709,0.0705289854015087,0.0747418979612561,0.0795551503788307,0.0920025660983033,0.0909904950436267,0.0930976647327297,0.071456995015074,0.103005171211946,0.0633303420620572,0.0688685474117422,0.118575258425216
Prostaglandin F2a,0.0793984294319852,0.0763773661183111,0.081142220809039,0.0835215048506881,0.086513659798363,0.0880327781075231,0.0862159231146742,0.0765870316915193,0.097310039500347,0.0695957716311353,0.0758713001092244,0.0994339748371902
Dehydroepiandrosterone,0.0737254859893536,0.0695614889478339,0.0759531410742992,0.0813298597308771,0.0969985464379498,0.0921291771630247,0.097908421535567,0.0692334888012634,0.100862448640223,0.0604404897579955,0.068970703992468,0.112886747929145
5-Aminopentanoic acid,0.0746390303445345,0.0709495835448085,0.0762886373335472,0.0809851194222705,0.0956154588165224,0.0926685730004582,0.0970420344112585,0.0706756806870476,0.0982550364758123,0.0627492375494979,0.0702639857260746,0.109867622688168
Threonic acid,0.0690916452154288,0.0650643431230588,0.0709252697407463,0.0786389760908039,0.0917100225190657,0.0846070452831281,0.0929067370482607,0.0669407045390892,0.118918820496173,0.0561753588272581,0.0630474529019184,0.141973624215069
Hepoxilin B3,0.0750897832060487,0.0710672619062591,0.0767985376681045,0.0812026521001311,0.0964723594358684,0.0942683142286028,0.0974422797297117,0.0703981489283365,0.0971285899983396,0.0622370758791279,0.0703977202239918,0.107497276695478
Ribose 1-phosphate,0.0744714677188394,0.0713938177553381,0.0783942485754548,0.0858632596908893,0.0889836713045918,0.0791690300805335,0.0887497523745427,0.0734268232445405,0.110542983005487,0.0636921458437049,0.0714538833256186,0.113858917080459
Sphingosine 1-phosphate,0.0746449709326225,0.0705196186676491,0.0763757919865478,0.0810964728656843,0.0975924719060993,0.0944694079924866,0.0986714365798667,0.0698747294308561,0.0972980133793638,0.0614588094303608,0.0697860491523761,0.108212227676087
Phospho-anandamide,0.0749616285281829,0.0710358975680684,0.0765541543982864,0.0810087128070785,0.0967331360907697,0.0941879521207433,0.097688682607712,0.0704626025100243,0.0968380717441661,0.0623971308507722,0.0703018195520744,0.107830211222122
Prostaglandin A2,0.0740844713421262,0.0707923238049529,0.0768737565028167,0.0825119369830978,0.0903193753913026,0.086074456869957,0.0921120109041282,0.0715074317216086,0.106267214591582,0.0632906415234863,0.0707653222373382,0.115401058127603
Geranylgeranyl-PP,0.0764704788328918,0.0730172924772833,0.0774752239840013,0.0811280039031505,0.0958809442359183,0.0940041425192385,0.0963855492680746,0.0723760383219518,0.0931857553802175,0.0652198153910466,0.0721187008775229,0.102738054808703
Prostaglandin B2,0.0786626001845498,0.0750719806127655,0.0786683392104181,0.0813925171494709,0.0981518484813767,0.0925636972313124,0.0917189972269943,0.0750121162692645,0.0895922339920532,0.067145443047137,0.0725388589511821,0.0994813676434755
Traumatic Acid,0.0682651580555528,0.0640768019695049,0.0711115911670253,0.0788449760480534,0.0880441785519325,0.0829706037831333,0.089830877237049,0.0657158109569157,0.126904577580463,0.0551064543063058,0.0629124236335593,0.146216546710505
12-Keto-tetrahydro-leukotriene B4,0.0711754810366244,0.067426929360442,0.0727316335844111,0.0788687275909591,0.0928715469703021,0.0877274261989523,0.09262262211154,0.0687713356083813,0.110061478000142,0.0593616937315739,0.0656695505652382,0.132711575241434
Glyceric acid,0.0744377923521893,0.0708173971399082,0.0762351483988576,0.0811011359255771,0.095217251281379,0.0914181352081208,0.0963596021753741,0.0706984972744872,0.0993388965757632,0.0627420840534213,0.070161702381653,0.111472357233269
"14,15-DiHETrE",0.0739997041439622,0.0697839647073962,0.0763896337972956,0.081767472255123,0.0956806307190122,0.0920772500338575,0.0975892652057868,0.0693723065105654,0.10176776847722,0.0604941102111698,0.0693534938181867,0.111724400120425
Deoxyuridine,0.0700090498217297,0.0660552212673142,0.0716424527517233,0.0780080834407042,0.0914332925984044,0.0882504660105336,0.0925748568749324,0.0673682552706154,0.114165932601226,0.0576736721485458,0.0643349613873897,0.138483755826881
N-Acetylmuramate,0.0697987491956552,0.0657877753188497,0.0714997117276443,0.0798952976787221,0.0892458397922045,0.0848547198699114,0.0947991395179808,0.0678308705798927,0.122695596555652,0.0564678561106937,0.0636978633860975,0.133426580266696
"12,13-DHOME",0.0746839192767062,0.0709306469163949,0.0764863207683327,0.0811007023449014,0.0950374868778026,0.0925675569304725,0.0963029725256997,0.0706282944256339,0.0989590084331953,0.0626666838709441,0.0703465506129361,0.110289857016981
