geneID,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
"208,55",0.052650382,0.005869236,0.064899222,0.01242158,0.006096939,0.185440369,0.130265627,0.028235146,0.082620781,0.108716306,0.050165281,0.123921356,0.148697776
"208,57",0.046229668,0.010096134,0.044363769,0.015779013,0.011191336,0.177905326,0.095513731,0.120577617,0.068632621,0.110469314,0.026422748,0.151742181,0.121076542
"208,59",0.021029754,0.105250329,0.04400608,0.057337563,0.056697733,0.147756702,0.116479514,0.117109187,0.052851983,0.080158163,0.019976912,0.088191583,0.093154497
"208,61",0.042074901,0.09644517,0.043362435,0.017402971,0.197019727,0.029632608,0.163072141,0.032667785,0.073076239,0.093154806,0.059068027,0.090382548,0.062640643
"208,63",0.014250691,0.091472976,0.113741304,0.031559433,0.265955143,0.004461462,0.186350524,0.037238052,0.011352906,0.030065059,0.057015758,0.087223758,0.069312935
"208,65",0.020158492,0.106870852,0.060697745,0.089189079,0.174613183,0.027389058,0.167949631,0.076996004,0.015758461,0.0084281,0.040657192,0.095997786,0.115294416
"208,67",0.006703465,0.291286072,0.003776112,0.053858679,0.188949964,0.029337044,0.250534083,0.043373327,0.003550931,0.010779819,0.00993106,0.088576971,0.019342471
"208,69",0.020359415,0.273190207,0.109239259,0.13453106,0.039279814,0.019433987,0.167163297,0.051635003,0.010417121,0.005455664,0.010504334,0.138576779,0.02021406
"208,71",0.014235678,0.272708882,0.008814214,0.070299857,0.170857031,0.015114209,0.241798446,0.00986614,0.013131733,0.009779442,0.026136311,0.118341656,0.028916401
"208,73",0.01591801,0.127754617,0.087942486,0.030247641,0.263128571,0.008631012,0.202164107,0.017540601,0.010835195,0.008254688,0.115922409,0.076144489,0.035516175
"208,75",0.010680331,0.076671723,0.12088794,0.054839222,0.209911277,0.035445293,0.160632706,0.01192828,0.036137618,0.006720406,0.095355688,0.087356464,0.093433052
"208,77",0.009141293,0.07264455,0.054294057,0.104816678,0.248543923,0.018945983,0.191674633,0.032135563,0.013200027,0.021730159,0.069625311,0.081566452,0.081681371
"208,79",0.047038482,0.167008812,0.067170221,0.249322238,0.06741573,0.00437215,0.136915675,0.06635534,0.015101416,0.018376611,0.026514973,0.119197238,0.015211112
"208,81",0.050561798,0.134562973,0.034214446,0.253092674,0.0981601,0.008257262,0.124775838,0.06259815,0.076478455,0.005430543,0.017943081,0.122815372,0.01110931
"208,83",0.032482125,0.198599154,0.028230945,0.16544579,0.068101561,0.036144754,0.148051948,0.021995233,0.074332409,0.00504402,0.037832579,0.102130454,0.081609028
"208,85",0.036369632,0.112496172,0.039497798,0.088620357,0.192853273,0.011353732,0.174277436,0.016135491,0.083961086,0.006760417,0.056994794,0.089765152,0.090914659
"208,87",0.045282793,0.174685702,0.09899006,0.09566015,0.180203982,0.007577042,0.175413497,0.017711335,0.035582186,0.007532178,0.014635654,0.119667408,0.027058014
"208,89",0.031220076,0.212135794,0.081433005,0.071101701,0.12458196,0.007959002,0.174857445,0.016461757,0.028876645,0.015547482,0.100387364,0.110502129,0.02493564
"208,91",0.018013515,0.105886881,0.105102163,0.158362989,0.189571754,0.014409812,0.143338398,0.015189532,0.008886801,0.019308049,0.075827702,0.12419529,0.021907113
"208,93",0.027871372,0.222411759,0.081748504,0.171382384,0.035112947,0.01873599,0.129258126,0.057848016,0.084605661,0.005939878,0.02852457,0.117486454,0.019074338
"208,95",0.040528619,0.178406827,0.037684128,0.081207854,0.091273308,0.012062192,0.143511247,0.051119077,0.137452179,0.004342045,0.090817156,0.106562985,0.025032382
"208,97",0.036893987,0.174603794,0.051355077,0.144355146,0.022467575,0.031627133,0.12392062,0.031939243,0.139677833,0.017192052,0.048108267,0.104101644,0.073757629
"208,99",0.014999723,0.146830009,0.024784291,0.381628875,0.093909706,0.009926016,0.166718941,0.023142254,0.06980806,0.010762409,0.014544627,0.028720257,0.01422483
"208,101",0.009603338,0.173086978,0.11518087,0.203766363,0.058626234,0.01827939,0.138861213,0.013499916,0.087964013,0.007156879,0.075169427,0.08849671,0.010308668
"208,103",0.006733636,0.214550297,0.088423615,0.098473356,0.033275713,0.040503237,0.144784189,0.018476708,0.102093733,0.009282451,0.08756813,0.108112995,0.047721941
"208,105",0.0372539,0.167001342,0.044715633,0.061875337,0.108617275,0.005795964,0.167215838,0.016183061,0.089572742,0.008753274,0.129893482,0.100553127,0.062569027
"208,107",0.042450649,0.19236508,0.035786302,0.093405729,0.055293103,0.006964671,0.15989665,0.014806481,0.081926654,0.008900097,0.145919637,0.089754163,0.072530783
"208,109",0.014835216,0.186900775,0.068850219,0.322765067,0.034610289,0.006233503,0.044041397,0.021637299,0.094457137,0.01236268,0.053023901,0.120152734,0.020129782
"208,111",0.080785861,0.224224659,0.091865411,0.11591651,0.092052088,0.005877812,0.21567282,0.018511324,0.029474831,0.048470508,0.054025418,0.013233907,0.009888851
"208,113",0.08047538,0.04848589,0.056102171,0.217889946,0.261542214,0.009661702,0.193971275,0.021235789,0.007211632,0.046872835,0.015659385,0.028863156,0.012028625
"208,115",0.01553801,0.064961028,0.055253568,0.142726997,0.233657253,0.012992206,0.163427472,0.017557445,0.073772649,0.016707157,0.010790566,0.107490637,0.085125013
"208,117",0.009534719,0.158678008,0.062599625,0.148256112,0.128167881,0.021243511,0.142050745,0.012742207,0.092519925,0.018357747,0.004908723,0.108372127,0.092568671
"208,119",0.013005262,0.158759778,0.017203812,0.169711279,0.175610866,0.007754231,0.184081923,0.019991466,0.062545868,0.009881951,0.01615133,0.064997867,0.100304366
"208,121",0.046931795,0.061646706,0.095491001,0.13870996,0.232797685,0.006733777,0.151763353,0.014227662,0.023324595,0.016191274,0.041382032,0.11159457,0.05920559
"208,123",0.058181644,0.210392727,0.017942482,0.137948429,0.120961747,0.024420679,0.171863384,0.058059514,0.007933137,0.007370277,0.007874727,0.145732886,0.031318366
"208,125",0.008648432,0.152423613,0.082505443,0.109546808,0.201526488,0.020394885,0.159675684,0.055779385,0.025755111,0.007962764,0.00581567,0.138635169,0.031330547
"208,127",0.008578292,0.152404192,0.121874172,0.095609655,0.144440661,0.007954073,0.158575455,0.0546476,0.036204744,0.005192373,0.041354557,0.105114819,0.068049408
"208,129",0.043589634,0.198269862,0.092936926,0.172559269,0.048030985,0.031368817,0.131881608,0.059783046,0.04301671,0.004408207,0.013901713,0.116289531,0.043963693
"208,131",0.021333612,0.1205885,0.084172433,0.153252925,0.09748104,0.014399476,0.139062137,0.018881527,0.104614378,0.020152627,0.090746107,0.121978173,0.013337064
"208,133",0.019436109,0.179137214,0.127752909,0.236383757,0.02631028,0.016475081,0.093416947,0.01457085,0.072575097,0.00668973,0.046180074,0.140738562,0.02033339
"211,1",0.089684221,0.018487274,0.154545237,0.008244487,0.02226849,0.352873604,0.008382094,0.028927499,0.077975614,0.200548037,0.008675258,0.014963325,0.01442486
"211,3",0.013379578,0.010049737,0.148849308,0.010230379,0.012795501,0.358081337,0.010519407,0.13623445,0.064886737,0.186151956,0.007773643,0.013156786,0.027891181
"211,5",0.029207026,0.016285677,0.173453442,0.010280253,0.019578975,0.396274054,0.012675965,0.033920961,0.065433295,0.201427095,0.00765853,0.015258944,0.018545783
"211,7",0.105263471,0.007976398,0.090988038,0.012098429,0.014584734,0.344002236,0.016898543,0.042487256,0.136550461,0.180364142,0.011682062,0.020592311,0.016511917
"211,9",0.080240376,0.009566679,0.093168631,0.010643074,0.011696445,0.304970989,0.008835651,0.081754237,0.140466707,0.183269248,0.032683275,0.014171579,0.028533109
"211,11",0.071466461,0.011018952,0.096445966,0.010886338,0.015021459,0.331617399,0.012085885,0.042978734,0.138737522,0.186038241,0.049175387,0.01119376,0.023333896
"211,13",0.101105732,0.010402339,0.079032767,0.008627927,0.009312683,0.296291003,0.020917811,0.154439304,0.111007901,0.176964804,0.009925987,0.010694105,0.011277636
"211,15",0.056053464,0.005167276,0.060554736,0.007900191,0.017258703,0.251698024,0.019836599,0.344375994,0.059992077,0.153404948,0.007555706,0.005144311,0.011057971
"211,17",0.019312493,0.008710646,0.0571365,0.004410947,0.060473913,0.247191011,0.009105573,0.348042051,0.066998554,0.150645233,0.007509178,0.010824341,0.009639559
"211,19",0.028175009,0.020848939,0.043842924,0.006662127,0.045409148,0.231829531,0.009159006,0.362700034,0.07731245,0.13896266,0.015440926,0.012643287,0.00701396
"211,21",0.054906845,0.006667732,0.03017562,0.006623648,0.011996407,0.218861416,0.007604521,0.307272236,0.099894749,0.159320222,0.043803142,0.008486204,0.044387257
"211,23",0.038179035,0.011213848,0.053731409,0.006129205,0.012932678,0.269745823,0.007422473,0.228886297,0.120091524,0.154014933,0.020471214,0.008748902,0.068432659
"211,25",0.01945582,0.005442963,0.092238674,0.010681741,0.012863593,0.295366773,0.006224696,0.162687995,0.124365571,0.168445985,0.071411903,0.020768432,0.010045854
"211,27",0.021483881,0.009374785,0.132384366,0.012327382,0.020714138,0.326147147,0.005164174,0.1386572,0.076618184,0.16334643,0.066525356,0.018778291,0.008478665
"211,29",0.063256732,0.013276104,0.091322404,0.014868268,0.018657981,0.342605821,0.008917329,0.092454475,0.134504552,0.174532642,0.027448179,0.0105216,0.007633911
"211,31",0.026630673,0.009655139,0.171500316,0.010184104,0.009399776,0.384576098,0.010178024,0.035696046,0.088325064,0.181714821,0.054525998,0.009308575,0.008305365
"211,33",0.143655273,0.013359997,0.096604358,0.014145214,0.010541122,0.301421865,0.007806983,0.051293349,0.121736969,0.170714209,0.054925687,0.008106383,0.005688591
"211,35",0.123351372,0.019484181,0.100356319,0.012026483,0.017810122,0.308224394,0.007475136,0.067880747,0.117468917,0.174787982,0.018821533,0.013322715,0.018990101
"211,37",0.040584036,0.010726826,0.135744382,0.010504448,0.020207163,0.374327013,0.00707514,0.045891854,0.125526685,0.175497425,0.011867978,0.017673221,0.02437383
"211,39",0.032612389,0.007111809,0.106694708,0.011265246,0.009812422,0.301050954,0.012636056,0.235544985,0.073607808,0.16412813,0.018845708,0.019279212,0.007410575
"211,41",0.036946025,0.005356743,0.063815861,0.021289178,0.005861988,0.256738989,0.018510332,0.297704007,0.085650474,0.158296636,0.022741757,0.005483054,0.021604956
"211,43",0.055043431,0.008458839,0.046457099,0.040420614,0.007771489,0.236071462,0.011612889,0.315244203,0.072277069,0.152624956,0.040276492,0.007278149,0.006463307
"211,45",0.034100205,0.011444647,0.027881196,0.009211647,0.049326344,0.189287443,0.030882181,0.232787118,0.055666394,0.109508823,0.005976927,0.194166653,0.049760422
"211,47",0.009078753,0.021475308,0.028438909,0.005214291,0.009667463,0.200010092,0.05877851,0.246085077,0.053850165,0.112523548,0.003734105,0.172534145,0.078609635
"211,49",0.063121814,0.005263245,0.073384316,0.00556023,0.004005181,0.244365523,0.066112294,0.032730288,0.074304146,0.121479483,0.005844842,0.163346203,0.140482437
"211,51",0.057152402,0.005472083,0.065855298,0.006685753,0.003666381,0.217838823,0.059567054,0.083882727,0.071682602,0.121510701,0.008736727,0.186554067,0.111395381
"211,53",0.065492706,0.020717641,0.075256959,0.007385982,0.013841849,0.210940045,0.09091587,0.027879925,0.070437625,0.119078361,0.016251516,0.140545589,0.141255931
"211,55",0.061450021,0.005177785,0.060601797,0.007533517,0.005286326,0.198476413,0.144732769,0.033949066,0.080886816,0.108938514,0.007071215,0.109891258,0.176004502
"211,57",0.051208834,0.008372724,0.041119721,0.016881054,0.006776443,0.159337466,0.133223557,0.119337466,0.068155754,0.105040682,0.011402557,0.100484308,0.178659434
"211,59",0.04824062,0.023085268,0.046446548,0.012623678,0.018711258,0.173844874,0.104362893,0.117001905,0.068696116,0.104727075,0.004987369,0.12560042,0.151671976
"211,61",0.078207796,0.008663773,0.077411173,0.009951846,0.022804827,0.197019599,0.105483225,0.025277926,0.063234449,0.129231318,0.016360502,0.131819353,0.134534213
"211,63",0.030046178,0.087802513,0.062408034,0.052962237,0.12813532,0.155933629,0.122707207,0.019125535,0.063252256,0.102205149,0.027211761,0.092301642,0.055908539
"211,65",0.043002358,0.187299978,0.020514099,0.044665885,0.070934885,0.041154904,0.161566412,0.080515489,0.052206931,0.04547108,0.105125051,0.091036168,0.056506758
"211,67",0.004472656,0.165039602,0.016133679,0.05274145,0.164236697,0.004793819,0.195894791,0.107490164,0.029627216,0.005285008,0.089221701,0.082727612,0.082335605
"211,69",0.003364831,0.231766387,0.020203875,0.082423472,0.131853734,0.033335649,0.216520427,0.128627864,0.004595625,0.004044745,0.054720689,0.07910827,0.00943443
"211,71",0.003916817,0.271344719,0.007971941,0.221941923,0.046221765,0.027307077,0.189849468,0.087392606,0.005178165,0.018444448,0.054663945,0.04881638,0.016950747
"211,73",0.007028748,0.179077427,0.090580474,0.103904971,0.171205229,0.004347782,0.170813628,0.062776757,0.010507978,0.015428101,0.040420319,0.116240423,0.027668163
"211,75",0.011834067,0.201798607,0.060756398,0.073354125,0.199635793,0.034984193,0.204356603,0.014829965,0.012042338,0.008234716,0.044842355,0.109267527,0.024063314
"211,77",0.024937073,0.141469237,0.071541635,0.125302956,0.21337935,0.03328749,0.179754522,0.012709863,0.010197992,0.018044996,0.005501207,0.102862184,0.061011495
"211,79",0.051832311,0.1777286,0.074886347,0.128511236,0.109508981,0.009443377,0.149218288,0.082264562,0.035962448,0.021825103,0.02536406,0.112073108,0.021381579
"211,81",0.05618905,0.183257824,0.068199418,0.120845641,0.105853548,0.012891438,0.148965671,0.08151748,0.038535199,0.008676216,0.039012831,0.115726164,0.02032952
"211,83",0.057825836,0.148159095,0.110117816,0.109012864,0.112732415,0.005897626,0.151669478,0.013709593,0.02972458,0.008112078,0.042729369,0.091992961,0.118316289
"211,85",0.041521228,0.146305214,0.061725564,0.042459681,0.093221059,0.008671134,0.164980849,0.014943056,0.094248686,0.006942852,0.133523572,0.079203716,0.112253391
"211,87",0.032913899,0.135585282,0.074940564,0.069320356,0.107885687,0.008189446,0.152932098,0.015290534,0.107444099,0.007796923,0.101792668,0.087911647,0.097996797
"211,89",0.007570894,0.158618691,0.075031211,0.093271803,0.125740146,0.016305511,0.148809524,0.011748707,0.109960763,0.007642233,0.107450508,0.106607812,0.031242197
"211,91",0.011299666,0.075857487,0.087348287,0.107103363,0.212532026,0.016514897,0.152456756,0.015217916,0.077987267,0.007476984,0.107745027,0.107512936,0.020947388
"211,93",0.028686577,0.205134558,0.128090899,0.208745032,0.047502503,0.028383175,0.139321797,0.026294764,0.008616592,0.005926435,0.010720173,0.143205332,0.019372162
"211,95",0.015601581,0.149633348,0.05602889,0.157001599,0.124691942,0.036645107,0.159274944,0.030956716,0.057477392,0.005572712,0.054887188,0.125878909,0.026349673
"211,97",0.022616773,0.202794955,0.081576112,0.158670518,0.021638946,0.040625085,0.125442512,0.020837672,0.096727902,0.004653732,0.0828663,0.122065388,0.019484106
"211,99",0.100941598,0.237904346,0.024785195,0.132843856,0.047510944,0.023219058,0.17248101,0.062156959,0.054805215,0.004525992,0.048152725,0.060245984,0.03042712
"211,101",0.036017934,0.045941661,0.108623345,0.235572323,0.138494765,0.068158415,0.118729326,0.050839735,0.046292499,0.00424196,0.032372855,0.077243774,0.037471409
"211,103",0.032899672,0.053050618,0.060535728,0.13133758,0.168203615,0.06801255,0.118352613,0.050572159,0.103900464,0.009963569,0.068717128,0.11157208,0.022882223
"211,105",0.029596833,0.204068535,0.069423545,0.079280483,0.027393874,0.007393787,0.147728308,0.03570267,0.101817441,0.011170907,0.119397742,0.090624851,0.076401025
"211,107",0.031800126,0.207956973,0.075830381,0.102005813,0.0311463,0.006605434,0.150581502,0.016582998,0.083313554,0.008616173,0.111687812,0.094661466,0.079211468
"211,109",0.017557125,0.208326402,0.085829792,0.197685262,0.055292594,0.007218433,0.138864105,0.016866535,0.037196102,0.022068646,0.057429895,0.135915234,0.019749875
"211,111",0.02249993,0.229216285,0.073598775,0.153151765,0.050846666,0.007462617,0.132473124,0.016018007,0.116655926,0.019861395,0.036486499,0.12464158,0.017087431
"211,113",0.036313763,0.089929841,0.004610434,0.116822282,0.264372,0.016606003,0.181864219,0.013129715,0.055314659,0.007538113,0.057936382,0.084533418,0.071029171
"211,115",0.007433656,0.123332163,0.05953855,0.056272176,0.209722428,0.01272361,0.179821481,0.014336007,0.102740612,0.006366425,0.049868791,0.084897989,0.092946112
"211,117",0.004310385,0.215659353,0.089784901,0.154450017,0.025754901,0.060209962,0.138039732,0.02067864,0.085049548,0.004095566,0.012342739,0.10897382,0.080650434
"211,119",0.012533137,0.163770413,0.072000679,0.107656676,0.106647233,0.034726743,0.161124162,0.014552024,0.084109284,0.005066086,0.030519156,0.092614081,0.114680327
"211,121",0.042943261,0.165261248,0.091834969,0.101713561,0.083606506,0.012988108,0.15066737,0.013471613,0.088503662,0.006511797,0.043919144,0.08568691,0.11289185
"211,123",0.050586203,0.246868868,0.062032039,0.147448726,0.049649059,0.007550835,0.135724675,0.014350003,0.094192641,0.007199406,0.038666914,0.127768721,0.017961909
"211,125",0.011855905,0.152036357,0.084103147,0.132054494,0.202723682,0.008827884,0.168590561,0.013838721,0.055400995,0.008264293,0.037586396,0.108972881,0.015744683
"211,127",0.006939701,0.041747699,0.105685758,0.140884799,0.321827993,0.02342084,0.202716442,0.013665633,0.041085534,0.010344378,0.024719101,0.049923095,0.017039026
"211,129",0.007796089,0.0727635,0.08989234,0.138929224,0.223102552,0.028345998,0.156542089,0.015089357,0.095113229,0.015296125,0.040531206,0.102091645,0.014506647
"211,131",0.021946907,0.218517787,0.083977995,0.091619701,0.036157878,0.015552644,0.154970025,0.016984061,0.094783178,0.010845568,0.089115842,0.113445454,0.052082959
"211,133",0.009210472,0.217775892,0.085854923,0.097223173,0.037790764,0.008284407,0.157481285,0.01711168,0.101424681,0.008229664,0.096429402,0.111602275,0.051581382
"214,1",0.024275212,0.015023491,0.178997268,0.025662366,0.023382607,0.385641137,0.006664375,0.03122908,0.062765746,0.201143498,0.026175011,0.012442177,0.006598033
"214,3",0.019934759,0.007284079,0.076938816,0.010908581,0.014322627,0.280869647,0.007447766,0.276023337,0.070864853,0.173093337,0.028276959,0.019326778,0.014708461
"214,5",0.051375955,0.019261637,0.067977818,0.014904011,0.018502529,0.261683597,0.008900684,0.30187575,0.063776648,0.167397767,0.009259957,0.008848532,0.006235115
"214,7",0.072766474,0.014740358,0.091667173,0.012134831,0.01585788,0.348666869,0.010003037,0.06816277,0.142982083,0.188266019,0.014254479,0.012068023,0.008430003
"214,9",0.039940992,0.008040676,0.14333277,0.02559722,0.008588771,0.357906276,0.039806884,0.073753812,0.06603383,0.181687784,0.017521559,0.011230124,0.026559302
"214,11",0.087770385,0.012587518,0.100653739,0.016183952,0.020140029,0.32147477,0.012117661,0.060762328,0.141560272,0.182414599,0.026207561,0.006415574,0.011711612
"214,13",0.092300452,0.008352497,0.131137774,0.009829971,0.010318491,0.345419233,0.009299749,0.041518224,0.121903559,0.182622994,0.021798706,0.006779701,0.018718648
"214,15",0.051516013,0.010841507,0.033591851,0.005064011,0.008950479,0.21160952,0.032541925,0.360646894,0.079916238,0.157808032,0.034258932,0.006740413,0.006514186
"214,17",0.024112324,0.009871883,0.024112324,0.009536745,0.010124707,0.223278594,0.010477484,0.391523939,0.089340836,0.166528496,0.025799775,0.007496516,0.007796377
"214,19",0.014938975,0.013116305,0.080930023,0.01750571,0.013104769,0.248984842,0.00684655,0.30260365,0.075963823,0.143102692,0.068252082,0.008813419,0.005837159
"214,21",0.04671095,0.005698563,0.137427473,0.009353702,0.036476561,0.283713621,0.009601216,0.138100939,0.080758427,0.179262986,0.050084039,0.004766071,0.01804545
"214,23",0.152776125,0.009383127,0.076838521,0.005626477,0.018981568,0.308730955,0.008113912,0.058514225,0.127284163,0.167100126,0.019191215,0.010907319,0.036552267
"214,25",0.060428425,0.010805349,0.080374111,0.01838402,0.011190024,0.324097306,0.011545992,0.104545481,0.145918139,0.178093045,0.032134717,0.006080162,0.016403231
"214,27",0.089819198,0.010055324,0.106650317,0.009616152,0.009370901,0.314321565,0.009422232,0.075429191,0.125677294,0.177790452,0.057149375,0.00830434,0.006393658
"214,29",0.078327398,0.011692359,0.118034579,0.009230178,0.010016875,0.327175878,0.010028886,0.069998018,0.115896684,0.179042632,0.055345036,0.008779779,0.006431698
"214,31",0.037684207,0.007265487,0.129974098,0.009697105,0.012821793,0.350088396,0.007183258,0.040215674,0.132664149,0.181631299,0.066699167,0.015171182,0.008904186
"214,33",0.030044233,0.011756705,0.139285408,0.009244851,0.009875878,0.37794224,0.00980236,0.046536704,0.132239962,0.189785941,0.027391469,0.009189712,0.006904537
"214,35",0.035054743,0.011134191,0.133730014,0.009595757,0.011798651,0.340921743,0.007153418,0.14451701,0.055904414,0.153903252,0.064350835,0.018215776,0.013720197
"214,37",0.063824729,0.00978454,0.114811942,0.007813869,0.011173394,0.363410575,0.011498711,0.10604089,0.101767974,0.176928756,0.014601737,0.009797052,0.008545832
"214,39",0.045367481,0.005973017,0.166850651,0.009905303,0.006557788,0.373000292,0.02469762,0.036351268,0.1001629,0.169398581,0.030127635,0.003818912,0.027788552
"214,41",0.028822667,0.005101055,0.11198464,0.015024824,0.005458925,0.318617148,0.039678031,0.138648732,0.082236057,0.165557083,0.051805819,0.00416946,0.032895559
"214,43",0.084817826,0.005804409,0.064393876,0.017669221,0.012137503,0.275406114,0.017402096,0.199865324,0.108441714,0.158722474,0.024892733,0.019166235,0.011280476
"214,45",0.041932538,0.01109146,0.087026633,0.009051186,0.019506866,0.317392611,0.006617885,0.201709668,0.109868451,0.161927221,0.012120266,0.013813751,0.007941462
"214,47",0.033914345,0.008832757,0.075089905,0.010444448,0.019506627,0.31644212,0.007461959,0.17667808,0.127943057,0.163859112,0.026412237,0.010461655,0.022953697
"214,49",0.042763464,0.007269679,0.052257326,0.013536833,0.011192129,0.275075463,0.010688127,0.203803023,0.132727801,0.155007971,0.024509831,0.042527898,0.028640455
"214,51",0.042004286,0.005834054,0.071629213,0.004645635,0.003943388,0.238966616,0.02448862,0.087677362,0.082288966,0.128367185,0.004420556,0.210921744,0.094812374
"214,53",0.034273115,0.004828354,0.082677471,0.005238268,0.003628817,0.251561988,0.055536858,0.042346261,0.089456152,0.129424912,0.006869294,0.183192668,0.110965843
"214,55",0.068786073,0.003782316,0.068154264,0.006049144,0.00359875,0.20513729,0.107578293,0.035731362,0.081635702,0.119441788,0.009199652,0.153969297,0.136936068
"214,57",0.058597196,0.011838367,0.066168155,0.022487456,0.013583419,0.194194303,0.105841842,0.027310639,0.06724861,0.111644429,0.047221326,0.118783983,0.155080276
"214,59",0.05996709,0.030203072,0.063552058,0.018047013,0.045505045,0.191980972,0.124213999,0.021528899,0.065392266,0.11360799,0.044260424,0.110446804,0.111294368
"214,61",0.071809097,0.021814509,0.068963029,0.012763211,0.01607427,0.199401123,0.064609748,0.028035772,0.068085158,0.124084548,0.039536291,0.172006718,0.112816525
"214,63",0.077346128,0.039668552,0.073078586,0.011480747,0.017633187,0.187535189,0.036600491,0.027685981,0.072091258,0.127732491,0.030660204,0.19058285,0.107904335
"214,65",0.029887083,0.080804141,0.059070613,0.143019846,0.009727843,0.160984835,0.084872211,0.056232019,0.057520706,0.093036216,0.035435402,0.10553996,0.083869125
"214,67",0.007522161,0.144150501,0.050116215,0.077138523,0.069649099,0.137628628,0.130437471,0.02822629,0.064891369,0.083798619,0.045082042,0.079244583,0.082114498
"214,69",0.016029171,0.16669789,0.013388104,0.067881801,0.151619138,0.017884314,0.17823542,0.105537558,0.010185012,0.046981736,0.083376361,0.088740741,0.053442753
"214,71",0.012019533,0.168217499,0.019552148,0.084211361,0.17081077,0.046501649,0.173954413,0.051371029,0.063749703,0.015144519,0.072550968,0.101109603,0.020806806
"214,73",0.005565982,0.258937016,0.011151772,0.126918258,0.044626896,0.011186436,0.164691667,0.12200098,0.035203351,0.006848535,0.079008225,0.113349939,0.020510941
"214,75",0.008912885,0.32514811,0.007401138,0.165597549,0.031670801,0.026680286,0.194425799,0.048130746,0.009630819,0.008901211,0.008089888,0.114536699,0.05087407
"214,77",0.024957426,0.129842643,0.120336323,0.098020035,0.145480496,0.050697412,0.15264803,0.019590668,0.022320734,0.00723423,0.057580379,0.089567502,0.081724121
"214,79",0.066011236,0.151268919,0.069312019,0.069077198,0.12385691,0.014678517,0.159270549,0.013158827,0.067783469,0.016437458,0.069644313,0.089834473,0.089666111
"214,81",0.082505229,0.269982276,0.073776207,0.126863566,0.073903949,0.007882733,0.190697204,0.016638368,0.010309827,0.011720309,0.018831269,0.086592967,0.030296095
"214,83",0.041458723,0.134413249,0.043112982,0.126787855,0.139636249,0.006700681,0.145217052,0.03328036,0.112159738,0.011723869,0.012016617,0.095579967,0.097912659
"214,85",0.033842859,0.170784717,0.070228094,0.174690528,0.025090783,0.012414898,0.129422723,0.034949805,0.135393933,0.010704981,0.014678288,0.105659376,0.082139016
"214,87",0.00917011,0.188594851,0.072351325,0.14091215,0.028650751,0.010689114,0.142538653,0.073870328,0.060718092,0.004987007,0.083498476,0.106662117,0.077357027
"214,89",0.028927953,0.240057287,0.080522086,0.135116087,0.035212318,0.007111135,0.133024311,0.0471124,0.091193306,0.019575952,0.042314417,0.121919374,0.017913374
"214,91",0.013639298,0.229408019,0.076148021,0.102131168,0.03961372,0.043425919,0.14671296,0.080893642,0.061928606,0.013307802,0.058460988,0.117118257,0.017211599
"214,93",0.010459001,0.225256993,0.126384572,0.165790103,0.048629373,0.032303371,0.150634513,0.027307953,0.007266515,0.005573153,0.045496653,0.136245916,0.018651885
"214,95",0.030251373,0.213652674,0.096932481,0.18373094,0.033312299,0.02540569,0.124556166,0.054352638,0.061072549,0.004454825,0.019721785,0.132288537,0.020268043
"214,97",0.054379863,0.181287208,0.079920624,0.143183056,0.016451202,0.016793186,0.129310228,0.01607772,0.099980651,0.01174893,0.102514028,0.122047581,0.026305724
"214,99",0.078533152,0.195885912,0.041689097,0.18388443,0.029376466,0.0182788,0.159190023,0.020012347,0.102985554,0.006830473,0.036923077,0.082894184,0.043516484
"214,101",0.04826564,0.131377298,0.075903354,0.194385993,0.032499129,0.100603045,0.130009749,0.025784907,0.099288434,0.003118893,0.074756378,0.063595417,0.020411764
"214,103",0.079292143,0.190422358,0.053274073,0.118596494,0.030277761,0.040323066,0.139589763,0.033501543,0.118072092,0.015052913,0.083513149,0.070269852,0.027814792
"214,105",0.027155078,0.169013571,0.076923428,0.194207829,0.037301182,0.009863381,0.108807274,0.063562491,0.098711331,0.031938567,0.006963191,0.091283015,0.084269663
"214,107",0.006692142,0.195450484,0.051607445,0.175611704,0.033897983,0.005394589,0.137455085,0.105876538,0.051013327,0.005256754,0.042153843,0.109227362,0.080362745
"214,109",0.012716045,0.152921454,0.037442574,0.190629277,0.169785997,0.010678932,0.161298023,0.017341991,0.037060615,0.022922834,0.059845519,0.115218937,0.012137802
"214,111",0.052511373,0.222138505,0.120835963,0.161301412,0.031682945,0.010265877,0.12965614,0.012257834,0.039881519,0.018050049,0.052346553,0.130565,0.018506833
"214,113",0.070959132,0.226117333,0.108146637,0.151897178,0.024785597,0.039687926,0.122666387,0.02672126,0.036918789,0.004827772,0.043645787,0.124793339,0.018832863
"214,115",0.009209799,0.198926816,0.140444591,0.128137391,0.123110779,0.047929734,0.163585423,0.024347801,0.032059796,0.004541885,0.02119708,0.060445367,0.046063538
"214,117",0.004513589,0.134740229,0.136574474,0.217651013,0.09767118,0.056803995,0.120800922,0.026596562,0.032180928,0.004614424,0.023499472,0.129487179,0.014866033
"214,119",0.057562846,0.208070437,0.087272959,0.093857492,0.027808889,0.053692639,0.128601664,0.010881219,0.125293454,0.008135007,0.079508631,0.10440789,0.014906872
