geneID,C6,C9,I56,I59,I86,I89
"AT1G01010",2948.209770439503,3393.959597266359,4174.116975228701,4837.823274646182,3106.9370213182206,4183.887749067097
"AT1G01020",1197.4310707493146,1328.2898262281205,1131.6614265756023,1365.4954406968184,854.7669963127457,1338.4095574909968
"AT1G03987",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT1G01030",249.16501648840136,259.5947500267182,242.47115635165036,145.8619646441013,360.76575155055895,242.70322352983948
"AT1G01040",5237.6258964059625,7498.328341307388,6170.964628826256,6041.393301376367,5080.833791825511,5696.561096710648
"AT1G03993",7.557860794212338,7.625171964234578,12.705350877056194,5.908738452608232,8.898497179005819,13.945318821885744
"AT1G01046",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"ENSRNA049757489",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT1G01050",9921.367626648589,10144.638836962687,9161.527504189131,11163.22409577429,8237.842017505121,10550.892930479436
"AT1G03997",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT1G01060",22977.445352312952,52110.02952719009,17723.929224662985,32123.848525231122,15724.697370045837,33640.15285891546
"AT1G01070",2636.823756509528,1388.4402868587304,2938.682978935065,2826.1693819115026,2003.5396857610353,1962.444073783308
"AT1G04003",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT1G01080",848.3749249454434,644.2282606426572,1013.1031395880295,650.84870542727,1492.719100548742,618.1936201376882
"AT1G01090",26129.833234532045,21094.720004566236,27786.79766643511,25290.756581538306,26332.00257182224,25621.036241108515
"AT1G01100",26197.304303232977,25179.079040116365,22214.56149033732,31623.778895313793,21987.524460221364,30193.055184277357
"AT1G01110",1042.1102820900326,1392.8806749071002,563.9790156273789,1221.6625848455246,642.7593185616803,1184.1960111662045
"AT1G01120",18537.79631368117,11685.898909756812,19201.647538736077,11773.220449136654,18054.776417054174,12241.680566858564
"AT1G01130",135.83754612806177,82.83225271427153,70.66895234865397,120.2925384598681,113.378252846197,117.64530167789378
"AT1G01140",781.3046742798109,619.9130991054276,1026.4939003272586,199.10066657609352,1637.200764653435,341.3927659528494
"AT1G01150",6.3658342000337305,22.71593188119566,10.561819930833312,34.49806034381105,12.13780018023464,19.61104622558159
"AT1G01160",4002.8660041338044,3744.8002899324947,3539.988223666527,3891.702540035987,2888.0917253471443,3925.975763752721
"AT1G04007",7.431559790926965,13.795526240388096,12.906802793199432,7.198458386951447,7.308351907150129,7.0873070067752115
"AT1G01170",904.2165343930257,1100.6932272047902,1088.43790035435,725.0413251559931,1263.201987940054,597.8873802635835
"AT1G04013",5.041276853853251,6.383805296995229,4.68414036725243,5.88572882792775,7.449943992639401,5.768507982397444
"AT1G01180",2770.6735929208826,2678.536683324281,2617.6359682465154,1943.8952874090953,2769.5649074772073,2036.1186518496618
"AT1G01183",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"ENSRNA049757528",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT1G01190",1187.5488687867273,1147.1567386118954,744.9166583116365,1848.6453077171489,639.349719245612,1317.5921580602196
"AT1G01200",801.2528165545681,552.2123057039097,690.0286227575341,785.041532751233,534.8935078418806,659.1845633891304
"AT1G01210",1242.490609541857,1020.1012318039271,1118.6950464034583,1573.8213692996371,899.4272191617786,1484.7743152911494
"AT1G04017",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT1G01220",2983.883253344678,4184.215238769673,3008.217240652494,3592.3813647664488,3023.3099626436015,3517.932449764865
"AT1G04023",5.041276853853251,6.068102986014957,4.68414036725243,4.748231416871857,6.136409373961655,5.768507982397444
