class	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
53405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283459	23696.0	26660.8	20997.4	27461.8	22235.4	25776.2	27593.9	24623.3	16804.2	29114.3	24303.4	20471.7
5902	2934.4	4804.1	0.0	3093.6	4174.1	5874.0	1538.9	3802.9	0.0	5375.6	0.0	3087.9
100996852	72531.1	122935.8	46314.6	69911.6	111139.4	111590.6	108786.2	90263.3	116272.1	107273.0	70194.9	69883.8
5900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5901	53978.9	53821.4	61363.5	51995.1	54592.1	66852.3	33812.2	58849.3	46436.8	65941.3	54884.6	39696.3
5906	0.0	3658.8	4262.1	2821.9	4006.2	3928.8	3122.1	0.0	8748.3	3175.8	5093.0	0.0
5905	0.0	0.0	4876.3	0.0	0.0	5789.1	0.0	5165.9	0.0	5402.6	0.0	3089.7
5908	48358.0	19512.2	21772.2	24465.6	16321.2	16680.1	18387.7	20094.6	11813.7	22531.8	18623.6	20115.1
5909	0.0	11933.6	0.0	0.0	12555.7	7719.9	0.0	0.0	29486.7	0.0	11480.0	0.0
51778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3488	0.0	0.0	0.0	0.0	0.0	2274.5	0.0	0.0	0.0	0.0	0.0	0.0
3481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49012.7	0.0	0.0	0.0	0.0
3480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3482	3103.4	0.0	5854.7	2784.0	0.0	0.0	0.0	4438.1	3778.8	1936.7	8220.1	4608.6
441452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3484	0.0	0.0	0.0	0.0	1590.0	0.0	0.0	0.0	2428.0	0.0	0.0	0.0
3487	0.0	2738.4	0.0	0.0	0.0	9693.9	0.0	0.0	0.0	0.0	0.0	5257.4
8214	0.0	4512.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4669.0	0.0	7468.8
8741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100527963	4319.5	4072.5	0.0	0.0	0.0	7257.3	0.0	0.0	0.0	2667.0	0.0	1968.4
8216	0.0	0.0	3890.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1815.7
9422	0.0	0.0	2173.3	0.0	0.0	0.0	0.0	0.0	0.0	1428.9	0.0	0.0
10178	0.0	0.0	2109.2	0.0	0.0	0.0	0.0	0.0	0.0	3630.8	0.0	0.0
9600	10342.6	7274.1	11884.2	14510.0	11067.9	11062.5	12663.2	12731.2	20912.4	8260.3	0.0	12814.9
9351	9803.6	0.0	11825.9	17185.8	0.0	9781.0	0.0	0.0	0.0	7302.9	13814.8	11435.0
100132948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100132417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9604	0.0	3612.3	0.0	0.0	0.0	0.0	0.0	0.0	3799.0	1335.0	0.0	0.0
9355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9354	2462.6	0.0	3001.9	0.0	4016.7	2150.1	4375.3	3985.2	0.0	3924.0	0.0	5315.7
9358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1150.6	0.0	0.0
162632	2247.9	0.0	5654.9	0.0	0.0	0.0	3975.3	2211.0	0.0	3133.3	4980.2	4138.9
10782	0.0	0.0	0.0	0.0	0.0	0.0	3534.5	0.0	0.0	3734.6	0.0	0.0
10781	6477.0	7338.3	2657.2	6428.9	0.0	0.0	4204.2	5368.6	9205.1	7214.7	5615.2	3035.1
10039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1177.5	4345.4	0.0
3034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10036	0.0	6559.8	3186.7	0.0	7179.8	5641.7	0.0	7477.1	6866.6	13076.5	6704.3	3403.8
7379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5660.6	0.0	0.0	0.0
7373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7372	2573.2	0.0	0.0	0.0	0.0	2442.0	2092.1	0.0	0.0	2892.6	5017.8	0.0
7371	0.0	0.0	0.0	0.0	0.0	3682.3	0.0	0.0	0.0	3021.2	0.0	0.0
7376	12459.3	0.0	0.0	0.0	0.0	0.0	7103.3	9593.0	0.0	5232.2	0.0	0.0
7375	0.0	0.0	8036.7	0.0	7242.0	0.0	7471.4	0.0	0.0	4836.1	10861.8	5994.2
7374	0.0	2931.6	2599.0	0.0	5183.8	5864.2	0.0	4245.3	0.0	6496.1	0.0	1836.9
54535	0.0	0.0	0.0	0.0	7339.8	0.0	0.0	0.0	0.0	2692.5	0.0	0.0
1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9032	0.0	0.0	0.0	2960.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9031	3471.6	0.0	4411.7	7239.0	5139.9	6511.3	0.0	3163.8	0.0	5467.5	0.0	4857.1
100506948	0.0	0.0	0.0	3957.7	0.0	0.0	0.0	0.0	4793.4	0.0	0.0	0.0
9037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1464.6	0.0	1214.4	0.0	0.0
7018	0.0	0.0	1755.7	0.0	0.0	0.0	0.0	1863.5	3343.1	1324.6	0.0	0.0
7019	0.0	0.0	0.0	0.0	2804.1	0.0	0.0	0.0	0.0	0.0	0.0	1259.6
7016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2888.7	0.0	0.0	0.0	0.0
10250	10721.7	15527.9	11708.8	12451.7	11735.8	14456.7	13047.4	9358.6	14271.1	14968.1	8786.6	9579.9
10253	0.0	0.0	6905.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1998.3
9039	0.0	0.0	4689.1	0.0	3284.6	0.0	3113.8	2708.4	0.0	3089.2	3732.2	4629.8
10254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10256	3720.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157567	5804.0	7604.9	4184.1	7679.2	7995.1	8219.7	3585.9	4479.0	0.0	4601.6	6289.7	3293.6
157562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753	3424.0	6826.3	5618.2	6823.3	11655.3	9105.3	9515.3	0.0	6365.3	8202.2	0.0	9277.6
29896	4886.1	4291.4	4119.2	8545.5	0.0	7540.1	4008.8	7999.5	0.0	4487.7	5794.7	3287.6
29895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29894	5514.3	0.0	0.0	5837.3	0.0	6823.0	0.0	8820.2	11480.6	12274.2	721.9	8209.2
100847052	8574.9	0.0	6697.5	12657.6	9130.8	7866.9	5999.4	7152.0	7765.5	11182.4	0.0	7917.7
755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754	17113.7	19225.0	8438.6	11002.0	7254.8	6385.1	8254.0	5265.8	19451.0	8369.3	6732.8	10118.7
759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3780	0.0	0.0	3301.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29899	0.0	0.0	0.0	0.0	2061.1	0.0	1306.4	0.0	0.0	0.0	0.0	0.0
115426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.7	0.0	0.0	0.0	0.0
1804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2462.4	0.0	0.0	0.0	0.0
2958	3781.3	9918.8	8685.5	5725.3	9596.8	8360.1	8949.2	7038.2	5510.7	8785.7	6790.8	0.0
728358	0.0	2373.8	0.0	0.0	5401.6	0.0	2382.4	1913.7	10661.2	2180.7	0.0	1399.9
2954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3786	0.0	4144.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2956	16857.7	12226.6	0.0	12038.9	7135.4	6787.8	4341.7	9124.8	7284.9	16196.0	13612.2	7420.6
2957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2950	30868.0	25393.5	30348.4	29134.7	39897.6	42708.6	18261.7	18293.3	21053.0	18912.1	23259.8	16368.7
2952	1900.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025	10823.1	11137.5	4712.7	7212.5	18642.8	8971.0	3970.1	8017.2	9758.0	6447.7	0.0	5013.9
5345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4609.1	0.0	0.0
5340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5341	2046.8	3123.9	0.0	0.0	1789.3	0.0	1783.6	0.0	3454.7	0.0	0.0	649.6
9156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022	2333.3	0.0	0.0	0.0	1782.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
375346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1278.8	0.0	0.0
1800	15212.6	6171.7	5696.1	0.0	13514.8	0.0	0.0	14176.6	0.0	0.0	0.0	9421.3
5348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
375341	0.0	0.0	8036.7	0.0	7242.0	0.0	7471.4	0.0	0.0	4836.1	10861.8	5994.2
5456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79171	4986.1	3881.1	4273.9	0.0	0.0	0.0	3394.6	3674.0	0.0	3961.8	0.0	3409.4
79173	0.0	0.0	0.0	2660.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4361	0.0	0.0	768.5	0.0	0.0	4400.3	2496.4	0.0	0.0	2071.3	1750.9	2009.1
4360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1423.3	0.0	0.0	1459.0	0.0
4363	10052.8	0.0	1618.1	0.0	0.0	4698.6	0.0	0.0	0.0	2102.7	0.0	4604.8
728689	31156.3	25183.9	22572.6	24697.6	26254.3	37284.6	28967.2	26258.2	15029.3	53291.0	24638.0	21964.2
1196	6162.1	0.0	4472.8	0.0	0.0	5911.3	5217.9	3039.8	0.0	4125.8	0.0	7300.9
11078	0.0	0.0	6236.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11079	7199.8	7684.6	8350.5	0.0	7640.4	8957.8	8468.6	7424.0	0.0	7756.7	7095.2	8525.6
3108	22347.6	32298.9	27040.4	34971.0	25247.6	20920.6	34596.0	24714.7	34521.3	26365.5	31205.3	11451.9
3109	13615.6	28716.1	22384.3	17019.9	16967.6	20846.4	50215.4	14516.9	16674.4	11101.4	17003.9	11099.8
3104	0.0	0.0	1900.2	0.0	0.0	0.0	0.0	5688.4	5811.4	1539.4	0.0	3287.5
3105	119147.4	144275.2	222842.4	71327.2	75688.3	91212.1	60914.7	139662.5	49043.3	68384.9	113931.8	92508.0
11070	0.0	2541.1	2503.3	0.0	5467.2	0.0	0.0	0.0	0.0	0.0	0.0	776.8
3107	174708.3	278632.6	292404.4	124674.1	155894.5	185364.7	175989.4	221123.5	147233.3	154589.3	155051.8	152566.9
3101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8673	43382.9	39943.8	37248.3	38443.4	34366.7	41049.1	36962.0	29741.3	17497.7	24026.5	41887.7	25755.5
8672	0.0	0.0	2551.6	0.0	0.0	0.0	3640.0	0.0	0.0	0.0	0.0	2564.7
8671	2538.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8677	6890.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3217.7	0.0	0.0	0.0
8675	7111.8	12662.4	10475.4	7424.9	12576.0	8233.9	15192.5	11716.6	0.0	9868.9	8716.5	13258.0
8674	0.0	1986.6	0.0	0.0	0.0	10672.9	0.0	1827.9	7987.3	0.0	0.0	875.6
8678	14505.1	14943.6	13890.9	13503.1	14596.5	13603.8	19440.9	9577.5	8619.1	10288.7	10173.3	13483.5
8045	6764.6	0.0	5843.5	10308.8	0.0	8776.1	5167.2	6391.0	14217.7	4533.3	0.0	7851.3
4093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4092	0.0	0.0	0.0	2823.5	0.0	0.0	0.0	2340.8	3247.7	7783.8	8063.0	1477.8
4091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4090	0.0	0.0	1179.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4094	13321.8	5518.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4960.3	0.0
3326	51945.6	54994.4	56002.4	56986.9	50056.3	57050.0	15035.1	41205.2	29809.2	51306.6	56879.9	32753.6
5734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5732	0.0	4446.3	0.0	2279.5	0.0	0.0	0.0	2768.2	0.0	1906.8	3766.7	0.0
11316	22452.8	11600.1	17439.1	18884.0	19665.1	19410.6	18379.7	23494.7	17436.2	22808.0	24162.1	15934.0
11315	22907.3	29467.2	24164.6	16089.0	22724.3	37547.1	21548.4	18476.3	12954.1	26892.3	23298.5	13167.3
11314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11311	0.0	0.0	0.0	0.0	3845.3	0.0	3122.0	0.0	0.0	1996.7	2955.4	0.0
51018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1234.3	0.0	0.0
9868	4913.0	7306.9	5176.7	9106.9	0.0	10993.7	3755.0	4271.4	0.0	8621.7	0.0	6021.5
729080	0.0	2549.2	0.0	0.0	0.0	3207.4	0.0	1650.2	0.0	2200.9	0.0	0.0
51014	1752.7	0.0	0.0	0.0	0.0	0.0	1858.0	0.0	0.0	1280.2	915.0	1266.4
55041	6681.3	10710.5	6469.6	4519.9	6756.8	0.0	8281.0	5620.0	8836.5	6297.4	10616.6	9587.4
25834	0.0	2342.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25836	0.0	0.0	2026.3	0.0	0.0	0.0	3030.0	0.0	0.0	4566.6	0.0	0.0
25830	0.0	0.0	0.0	0.0	0.0	4102.6	0.0	3225.9	0.0	1904.0	0.0	0.0
25833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25832	10931.6	16706.8	11618.4	15518.8	7246.2	6236.2	0.0	10565.2	27901.6	5727.3	17004.4	8712.7
25839	0.0	0.0	0.0	0.0	0.0	0.0	2611.0	0.0	0.0	3041.8	0.0	0.0
51196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
378708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23363	0.0	0.0	2050.9	0.0	6065.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23362	0.0	0.0	0.0	0.0	4574.9	0.0	2049.5	0.0	0.0	0.0	0.0	2784.4
23361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5011.9	2537.5	0.0	0.0
23360	6188.6	8674.8	5050.6	5387.1	6159.6	0.0	9960.8	8990.5	0.0	7938.6	5084.1	12312.0
23367	4077.1	5132.4	7143.0	10358.8	5024.0	0.0	6511.4	8616.7	0.0	12065.5	0.0	9298.9
23366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5432.4	0.0
23369	14988.5	8678.7	9809.2	12082.7	8947.5	8351.5	14610.6	9633.3	6098.8	12819.4	8248.4	11375.7
23368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8092	0.0	0.0	0.0	0.0	3765.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	982.4	0.0	0.0	0.0	0.0
8099	0.0	8908.9	0.0	18036.8	25152.7	13215.9	6852.9	11397.8	12562.5	15408.8	10019.2	11349.4
100033802	0.0	0.0	0.0	3957.7	0.0	0.0	0.0	0.0	4793.4	0.0	0.0	0.0
1739	0.0	0.0	0.0	0.0	3321.2	4450.8	0.0	1254.2	0.0	0.0	0.0	1571.3
1738	0.0	0.0	0.0	0.0	0.0	0.0	1360.7	0.0	0.0	2578.2	0.0	0.0
58500	0.0	3568.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11140	15689.4	15513.5	13361.5	10825.9	14701.9	12762.2	12862.1	17121.1	0.0	13898.9	13361.6	13304.6
6659	32500.5	24531.0	27175.9	25415.9	24883.3	25958.8	11227.9	31739.7	23755.9	26925.2	31989.1	26640.0
6657	0.0	6336.5	0.0	0.0	0.0	0.0	0.0	0.0	6363.9	2202.2	0.0	0.0
6655	3641.3	0.0	0.0	0.0	0.0	0.0	3688.1	0.0	5567.8	2799.2	0.0	3973.2
6654	2686.8	0.0	0.0	0.0	0.0	0.0	1021.7	0.0	0.0	0.0	0.0	0.0
6653	19228.5	21795.4	19066.2	8389.5	7998.5	0.0	21841.3	18576.3	10658.5	7828.3	0.0	27002.0
6652	1873.0	3142.9	3064.3	3192.7	0.0	3063.5	0.0	2556.1	0.0	2195.0	0.0	1369.1
6651	9211.0	7474.0	10309.9	5921.0	6880.9	11319.7	14111.8	10151.4	14389.2	11779.1	5864.2	12296.4
6650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4048.0	0.0	2127.8
154796	0.0	4494.8	3185.7	7585.9	0.0	0.0	0.0	0.0	0.0	6573.6	7622.0	3078.0
10808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	983.1	0.0	0.0
574412	0.0	0.0	0.0	2686.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56242	3228.9	0.0	4774.9	5075.4	7302.2	0.0	3141.8	6281.4	7714.4	4375.2	4734.7	4959.3
10801	41025.7	58781.2	130339.8	58404.6	65682.6	67123.0	74378.9	55843.8	59311.1	70052.4	82715.0	54479.1
10802	0.0	0.0	0.0	3065.5	0.0	0.0	0.0	0.0	0.0	1091.1	0.0	0.0
10803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63982	0.0	0.0	0.0	0.0	2020.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100526737	4811.6	12131.4	9631.6	15510.4	12629.2	12605.2	9427.0	7560.9	0.0	11918.4	10871.8	6418.3
6385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6387	4717.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6386	0.0	6383.0	4435.8	4705.8	0.0	0.0	0.0	5438.7	6224.8	4787.8	8496.9	2754.7
6383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6382	0.0	0.0	0.0	5534.8	0.0	0.0	0.0	0.0	0.0	3698.3	10534.2	6458.1
6389	8100.4	15474.6	11089.4	6079.3	11068.0	11686.2	13909.4	10916.3	19280.3	10629.0	11153.9	16244.3
6388	3518.5	0.0	3603.1	0.0	0.0	4110.0	4656.1	0.0	0.0	2835.5	4135.2	2315.4
2124	2884.2	4933.5	17676.2	0.0	4788.2	14563.4	22613.4	0.0	0.0	1708.9	0.0	3582.8
83939	0.0	0.0	0.0	0.0	0.0	0.0	843.5	0.0	0.0	0.0	0.0	0.0
100101629	0.0	1911.4	0.0	1879.3	0.0	0.0	0.0	2855.0	0.0	3461.1	7282.0	3311.9
26257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9353	0.0	0.0	0.0	0.0	0.0	0.0	3713.0	0.0	0.0	0.0	0.0	1550.6
7306	0.0	0.0	0.0	1350.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1849	4880.0	3339.0	4141.8	0.0	0.0	4639.0	0.0	2811.6	0.0	3459.2	0.0	1325.5
1848	21306.2	16809.2	21283.2	0.0	21513.0	10947.0	22148.8	2920.3	15374.8	5944.3	4935.9	18273.3
1843	21852.4	40138.8	22361.7	15762.8	13891.6	12432.1	20712.6	14263.1	25093.9	39705.4	32711.7	20535.9
1842	0.0	0.0	0.0	2746.1	4203.4	3087.5	3302.9	0.0	0.0	0.0	2593.8	0.0
1841	0.0	0.0	916.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1845	3817.8	0.0	3067.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1164.9
1844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3251	4657.6	5020.9	3960.2	1795.3	4954.4	9884.3	3608.3	4288.7	5950.2	5233.7	5083.5	5098.5
2165	0.0	776.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4953	10428.0	13731.0	12398.1	17857.7	9984.8	22968.2	23633.5	25578.3	21407.5	20598.4	17404.7	13222.8
2167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2166	0.0	0.0	0.0	0.0	0.0	5614.6	0.0	3645.4	0.0	3606.3	5200.2	0.0
4957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2162	4724.5	0.0	0.0	0.0	-244.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3298	0.0	0.0	0.0	0.0	0.0	3708.0	0.0	0.0	0.0	3585.1	0.0	1972.0
3299	0.0	0.0	0.0	0.0	6708.6	0.0	0.0	0.0	0.0	0.0	7804.1	6692.8
1908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1087.5
1909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3294	0.0	2432.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	795.5	0.0	0.0	0.0	0.0
5134	0.0	2999.7	3440.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3291	0.0	0.0	1912.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2985.9	0.0	0.0	0.0	0.0
3293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
440248	8335.6	6838.8	13046.4	21862.4	11568.1	10550.8	16183.8	21951.3	41272.7	9408.8	18983.2	18447.5
442862	0.0	0.0	1418.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54504	0.0	0.0	0.0	0.0	0.0	3209.9	0.0	0.0	3254.1	0.0	0.0	789.2
54677	0.0	0.0	0.0	1018.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100509620	0.0	0.0	0.0	0.0	0.0	0.0	3363.1	0.0	0.0	0.0	7363.3	3139.4
339005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6890	7180.5	15016.4	19062.5	8372.6	5354.5	9007.2	7241.1	12268.8	0.0	10021.4	0.0	12979.4
6892	42384.2	23319.0	39811.1	14206.7	20295.9	22766.3	29098.9	28221.3	18683.8	19862.0	25279.7	29355.7
222255	0.0	6709.2	0.0	6252.7	0.0	9113.9	0.0	0.0	0.0	0.0	10374.1	0.0
6894	0.0	7221.1	2450.7	8952.2	5526.9	0.0	4072.9	0.0	0.0	8507.4	7118.6	6223.4
6897	4077.0	0.0	4720.2	0.0	6109.2	0.0	5748.7	4260.2	0.0	5341.0	0.0	4933.7
